JKV_AZONOSITO,SZAVAZOKOR,JELOLT,SZAVAZAT,TIPUS,LISTA
66235,02_093_001,,51,LISTAS,OSSZEFOGAS14
66235,02_093_001,,49,LISTAS,FIDESZ
66235,02_093_001,,32,LISTAS,JOBBIK
66235,02_093_001,,2,LISTAS,LMP
66235,02_093_001,,1,LISTAS,KIS_EGYUTT14
66235,02_093_001,,1,LISTAS,KIS_MCP
66235,02_093_001,,1,LISTAS,KIS_MUNKAS
66235,02_093_001,,1,LISTAS,KIS_ZOLDEKPARJTA
66235,02_093_001,,0,LISTAS,KIS_NEMELADO
66235,02_093_001,,0,LISTAS,KIS_KISGAZDA
66235,02_093_001,,0,LISTAS,KIS_JESZ
66235,02_093_001,,0,LISTAS,KIS_KTI
66235,02_093_001,,0,LISTAS,KIS_OSSZEFOGAS
66235,02_093_001,,0,LISTAS,KIS_SEM
66235,02_093_001,,0,LISTAS,KIS_SERES
66235,02_093_001,,0,LISTAS,KIS_SZOCDEM
66235,02_093_001,,0,LISTAS,KIS_UDP
66235,02_093_001,,0,LISTAS,KIS_UMP
66237,02_094_001,,98,LISTAS,FIDESZ
66237,02_094_001,,43,LISTAS,OSSZEFOGAS14
66237,02_094_001,,33,LISTAS,JOBBIK
66237,02_094_001,,5,LISTAS,KIS_KTI
66237,02_094_001,,5,LISTAS,LMP
66237,02_094_001,,3,LISTAS,KIS_MUNKAS
66237,02_094_001,,3,LISTAS,KIS_OSSZEFOGAS
66237,02_094_001,,2,LISTAS,KIS_NEMELADO
66237,02_094_001,,2,LISTAS,KIS_KISGAZDA
66237,02_094_001,,1,LISTAS,KIS_JESZ
66237,02_094_001,,1,LISTAS,KIS_SEM
66237,02_094_001,,1,LISTAS,KIS_SZOCDEM
66237,02_094_001,,0,LISTAS,KIS_EGYUTT14
66237,02_094_001,,0,LISTAS,KIS_MCP
66237,02_094_001,,0,LISTAS,KIS_SERES
66237,02_094_001,,0,LISTAS,KIS_UDP
66237,02_094_001,,0,LISTAS,KIS_UMP
66237,02_094_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65793,02_095_001,,226,LISTAS,FIDESZ
65793,02_095_001,,108,LISTAS,JOBBIK
65793,02_095_001,,104,LISTAS,OSSZEFOGAS14
65793,02_095_001,,16,LISTAS,LMP
65793,02_095_001,,5,LISTAS,KIS_KTI
65793,02_095_001,,5,LISTAS,KIS_MUNKAS
65793,02_095_001,,2,LISTAS,KIS_JESZ
65793,02_095_001,,2,LISTAS,KIS_SEM
65793,02_095_001,,2,LISTAS,KIS_SZOCDEM
65793,02_095_001,,2,LISTAS,KIS_ZOLDEKPARJTA
65793,02_095_001,,1,LISTAS,KIS_EGYUTT14
65793,02_095_001,,1,LISTAS,KIS_KISGAZDA
65793,02_095_001,,1,LISTAS,KIS_UDP
65793,02_095_001,,1,LISTAS,KIS_UMP
65793,02_095_001,,0,LISTAS,KIS_NEMELADO
65793,02_095_001,,0,LISTAS,KIS_MCP
65793,02_095_001,,0,LISTAS,KIS_OSSZEFOGAS
65793,02_095_001,,0,LISTAS,KIS_SERES
65795,02_095_002,,250,LISTAS,FIDESZ
65795,02_095_002,,104,LISTAS,OSSZEFOGAS14
65795,02_095_002,,91,LISTAS,JOBBIK
65795,02_095_002,,21,LISTAS,LMP
65795,02_095_002,,4,LISTAS,KIS_EGYUTT14
65795,02_095_002,,4,LISTAS,KIS_ZOLDEKPARJTA
65795,02_095_002,,3,LISTAS,KIS_NEMELADO
65795,02_095_002,,3,LISTAS,KIS_KISGAZDA
65795,02_095_002,,2,LISTAS,KIS_JESZ
65795,02_095_002,,2,LISTAS,KIS_MUNKAS
65795,02_095_002,,1,LISTAS,KIS_KTI
65795,02_095_002,,1,LISTAS,KIS_MCP
65795,02_095_002,,1,LISTAS,KIS_SZOCDEM
65795,02_095_002,,0,LISTAS,KIS_OSSZEFOGAS
65795,02_095_002,,0,LISTAS,KIS_SEM
65795,02_095_002,,0,LISTAS,KIS_SERES
65795,02_095_002,,0,LISTAS,KIS_UDP
65795,02_095_002,,0,LISTAS,KIS_UMP
65797,02_096_001,,87,LISTAS,FIDESZ
65797,02_096_001,,36,LISTAS,JOBBIK
65797,02_096_001,,34,LISTAS,OSSZEFOGAS14
65797,02_096_001,,7,LISTAS,LMP
65797,02_096_001,,2,LISTAS,KIS_KTI
65797,02_096_001,,2,LISTAS,KIS_SZOCDEM
65797,02_096_001,,2,LISTAS,KIS_ZOLDEKPARJTA
65797,02_096_001,,1,LISTAS,KIS_EGYUTT14
65797,02_096_001,,0,LISTAS,KIS_NEMELADO
65797,02_096_001,,0,LISTAS,KIS_KISGAZDA
65797,02_096_001,,0,LISTAS,KIS_JESZ
65797,02_096_001,,0,LISTAS,KIS_MCP
65797,02_096_001,,0,LISTAS,KIS_MUNKAS
65797,02_096_001,,0,LISTAS,KIS_OSSZEFOGAS
65797,02_096_001,,0,LISTAS,KIS_SEM
65797,02_096_001,,0,LISTAS,KIS_SERES
65797,02_096_001,,0,LISTAS,KIS_UDP
65797,02_096_001,,0,LISTAS,KIS_UMP
65799,02_096_002,,103,LISTAS,FIDESZ
65799,02_096_002,,92,LISTAS,JOBBIK
65799,02_096_002,,38,LISTAS,OSSZEFOGAS14
65799,02_096_002,,12,LISTAS,LMP
65799,02_096_002,,2,LISTAS,KIS_MUNKAS
65799,02_096_002,,2,LISTAS,KIS_SERES
65799,02_096_002,,0,LISTAS,KIS_NEMELADO
65799,02_096_002,,0,LISTAS,KIS_EGYUTT14
65799,02_096_002,,0,LISTAS,KIS_KISGAZDA
65799,02_096_002,,0,LISTAS,KIS_JESZ
65799,02_096_002,,0,LISTAS,KIS_KTI
65799,02_096_002,,0,LISTAS,KIS_MCP
65799,02_096_002,,0,LISTAS,KIS_OSSZEFOGAS
65799,02_096_002,,0,LISTAS,KIS_SEM
65799,02_096_002,,0,LISTAS,KIS_SZOCDEM
65799,02_096_002,,0,LISTAS,KIS_UDP
65799,02_096_002,,0,LISTAS,KIS_UMP
65799,02_096_002,,0,LISTAS,KIS_ZOLDEKPARJTA
66239,02_097_001,,25,LISTAS,FIDESZ
66239,02_097_001,,22,LISTAS,KIS_MCP
66239,02_097_001,,18,LISTAS,OSSZEFOGAS14
66239,02_097_001,,11,LISTAS,JOBBIK
66239,02_097_001,,1,LISTAS,LMP
66239,02_097_001,,0,LISTAS,KIS_NEMELADO
66239,02_097_001,,0,LISTAS,KIS_EGYUTT14
66239,02_097_001,,0,LISTAS,KIS_KISGAZDA
66239,02_097_001,,0,LISTAS,KIS_JESZ
66239,02_097_001,,0,LISTAS,KIS_KTI
66239,02_097_001,,0,LISTAS,KIS_MUNKAS
66239,02_097_001,,0,LISTAS,KIS_OSSZEFOGAS
66239,02_097_001,,0,LISTAS,KIS_SEM
66239,02_097_001,,0,LISTAS,KIS_SERES
66239,02_097_001,,0,LISTAS,KIS_SZOCDEM
66239,02_097_001,,0,LISTAS,KIS_UDP
66239,02_097_001,,0,LISTAS,KIS_UMP
66239,02_097_001,,0,LISTAS,KIS_ZOLDEKPARJTA
66241,02_098_001,,84,LISTAS,JOBBIK
66241,02_098_001,,63,LISTAS,FIDESZ
66241,02_098_001,,41,LISTAS,OSSZEFOGAS14
66241,02_098_001,,5,LISTAS,LMP
66241,02_098_001,,2,LISTAS,KIS_MUNKAS
66241,02_098_001,,1,LISTAS,KIS_NEMELADO
66241,02_098_001,,1,LISTAS,KIS_JESZ
66241,02_098_001,,0,LISTAS,KIS_EGYUTT14
66241,02_098_001,,0,LISTAS,KIS_KISGAZDA
66241,02_098_001,,0,LISTAS,KIS_KTI
66241,02_098_001,,0,LISTAS,KIS_MCP
66241,02_098_001,,0,LISTAS,KIS_OSSZEFOGAS
66241,02_098_001,,0,LISTAS,KIS_SEM
66241,02_098_001,,0,LISTAS,KIS_SERES
66241,02_098_001,,0,LISTAS,KIS_SZOCDEM
66241,02_098_001,,0,LISTAS,KIS_UDP
66241,02_098_001,,0,LISTAS,KIS_UMP
66241,02_098_001,,0,LISTAS,KIS_ZOLDEKPARJTA
66243,02_098_002,,104,LISTAS,FIDESZ
66243,02_098_002,,56,LISTAS,OSSZEFOGAS14
66243,02_098_002,,46,LISTAS,JOBBIK
66243,02_098_002,,6,LISTAS,LMP
66243,02_098_002,,2,LISTAS,KIS_SZOCDEM
66243,02_098_002,,2,LISTAS,KIS_ZOLDEKPARJTA
66243,02_098_002,,1,LISTAS,KIS_NEMELADO
66243,02_098_002,,1,LISTAS,KIS_EGYUTT14
66243,02_098_002,,1,LISTAS,KIS_OSSZEFOGAS
66243,02_098_002,,1,LISTAS,KIS_SEM
66243,02_098_002,,0,LISTAS,KIS_KISGAZDA
66243,02_098_002,,0,LISTAS,KIS_JESZ
66243,02_098_002,,0,LISTAS,KIS_KTI
66243,02_098_002,,0,LISTAS,KIS_MCP
66243,02_098_002,,0,LISTAS,KIS_MUNKAS
66243,02_098_002,,0,LISTAS,KIS_SERES
66243,02_098_002,,0,LISTAS,KIS_UDP
66243,02_098_002,,0,LISTAS,KIS_UMP
65801,02_099_001,,172,LISTAS,FIDESZ
65801,02_099_001,,65,LISTAS,JOBBIK
65801,02_099_001,,37,LISTAS,OSSZEFOGAS14
65801,02_099_001,,6,LISTAS,LMP
65801,02_099_001,,2,LISTAS,KIS_NEMELADO
65801,02_099_001,,2,LISTAS,KIS_KTI
65801,02_099_001,,2,LISTAS,KIS_MUNKAS
65801,02_099_001,,2,LISTAS,KIS_SERES
65801,02_099_001,,2,LISTAS,KIS_ZOLDEKPARJTA
65801,02_099_001,,1,LISTAS,KIS_SEM
65801,02_099_001,,0,LISTAS,KIS_EGYUTT14
65801,02_099_001,,0,LISTAS,KIS_KISGAZDA
65801,02_099_001,,0,LISTAS,KIS_JESZ
65801,02_099_001,,0,LISTAS,KIS_MCP
65801,02_099_001,,0,LISTAS,KIS_OSSZEFOGAS
65801,02_099_001,,0,LISTAS,KIS_SZOCDEM
65801,02_099_001,,0,LISTAS,KIS_UDP
65801,02_099_001,,0,LISTAS,KIS_UMP
66245,02_100_001,,27,LISTAS,FIDESZ
66245,02_100_001,,8,LISTAS,OSSZEFOGAS14
66245,02_100_001,,4,LISTAS,JOBBIK
66245,02_100_001,,1,LISTAS,KIS_NEMELADO
66245,02_100_001,,1,LISTAS,KIS_SERES
66245,02_100_001,,1,LISTAS,KIS_SZOCDEM
66245,02_100_001,,0,LISTAS,KIS_EGYUTT14
66245,02_100_001,,0,LISTAS,KIS_KISGAZDA
66245,02_100_001,,0,LISTAS,KIS_JESZ
66245,02_100_001,,0,LISTAS,KIS_KTI
66245,02_100_001,,0,LISTAS,LMP
66245,02_100_001,,0,LISTAS,KIS_MCP
66245,02_100_001,,0,LISTAS,KIS_MUNKAS
66245,02_100_001,,0,LISTAS,KIS_OSSZEFOGAS
66245,02_100_001,,0,LISTAS,KIS_SEM
66245,02_100_001,,0,LISTAS,KIS_UDP
66245,02_100_001,,0,LISTAS,KIS_UMP
66245,02_100_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65803,02_101_001,,217,LISTAS,FIDESZ
65803,02_101_001,,122,LISTAS,OSSZEFOGAS14
65803,02_101_001,,97,LISTAS,JOBBIK
65803,02_101_001,,41,LISTAS,LMP
65803,02_101_001,,0,LISTAS,KIS_NEMELADO
65803,02_101_001,,0,LISTAS,KIS_EGYUTT14
65803,02_101_001,,0,LISTAS,KIS_KISGAZDA
65803,02_101_001,,0,LISTAS,KIS_JESZ
65803,02_101_001,,0,LISTAS,KIS_KTI
65803,02_101_001,,0,LISTAS,KIS_MCP
65803,02_101_001,,0,LISTAS,KIS_MUNKAS
65803,02_101_001,,0,LISTAS,KIS_OSSZEFOGAS
65803,02_101_001,,0,LISTAS,KIS_SEM
65803,02_101_001,,0,LISTAS,KIS_SERES
65803,02_101_001,,0,LISTAS,KIS_SZOCDEM
65803,02_101_001,,0,LISTAS,KIS_UDP
65803,02_101_001,,0,LISTAS,KIS_UMP
65803,02_101_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65805,02_101_002,,249,LISTAS,FIDESZ
65805,02_101_002,,120,LISTAS,OSSZEFOGAS14
65805,02_101_002,,110,LISTAS,JOBBIK
65805,02_101_002,,50,LISTAS,LMP
65805,02_101_002,,5,LISTAS,KIS_NEMELADO
65805,02_101_002,,3,LISTAS,KIS_KISGAZDA
65805,02_101_002,,3,LISTAS,KIS_KTI
65805,02_101_002,,3,LISTAS,KIS_MUNKAS
65805,02_101_002,,2,LISTAS,KIS_SZOCDEM
65805,02_101_002,,1,LISTAS,KIS_EGYUTT14
65805,02_101_002,,1,LISTAS,KIS_JESZ
65805,02_101_002,,1,LISTAS,KIS_SEM
65805,02_101_002,,0,LISTAS,KIS_MCP
65805,02_101_002,,0,LISTAS,KIS_OSSZEFOGAS
65805,02_101_002,,0,LISTAS,KIS_SERES
65805,02_101_002,,0,LISTAS,KIS_UDP
65805,02_101_002,,0,LISTAS,KIS_UMP
65805,02_101_002,,0,LISTAS,KIS_ZOLDEKPARJTA
65807,02_101_003,,164,LISTAS,FIDESZ
65807,02_101_003,,132,LISTAS,OSSZEFOGAS14
65807,02_101_003,,129,LISTAS,JOBBIK
65807,02_101_003,,32,LISTAS,LMP
65807,02_101_003,,5,LISTAS,KIS_ZOLDEKPARJTA
65807,02_101_003,,4,LISTAS,KIS_NEMELADO
65807,02_101_003,,3,LISTAS,KIS_MUNKAS
65807,02_101_003,,1,LISTAS,KIS_EGYUTT14
65807,02_101_003,,0,LISTAS,KIS_KISGAZDA
65807,02_101_003,,0,LISTAS,KIS_JESZ
65807,02_101_003,,0,LISTAS,KIS_KTI
65807,02_101_003,,0,LISTAS,KIS_MCP
65807,02_101_003,,0,LISTAS,KIS_OSSZEFOGAS
65807,02_101_003,,0,LISTAS,KIS_SEM
65807,02_101_003,,0,LISTAS,KIS_SERES
65807,02_101_003,,0,LISTAS,KIS_SZOCDEM
65807,02_101_003,,0,LISTAS,KIS_UDP
65807,02_101_003,,0,LISTAS,KIS_UMP
66247,02_102_001,,13,LISTAS,FIDESZ
66247,02_102_001,,7,LISTAS,JOBBIK
66247,02_102_001,,6,LISTAS,OSSZEFOGAS14
66247,02_102_001,,2,LISTAS,KIS_MUNKAS
66247,02_102_001,,1,LISTAS,KIS_KTI
66247,02_102_001,,1,LISTAS,LMP
66247,02_102_001,,0,LISTAS,KIS_NEMELADO
66247,02_102_001,,0,LISTAS,KIS_EGYUTT14
66247,02_102_001,,0,LISTAS,KIS_KISGAZDA
66247,02_102_001,,0,LISTAS,KIS_JESZ
66247,02_102_001,,0,LISTAS,KIS_MCP
66247,02_102_001,,0,LISTAS,KIS_OSSZEFOGAS
66247,02_102_001,,0,LISTAS,KIS_SEM
66247,02_102_001,,0,LISTAS,KIS_SERES
66247,02_102_001,,0,LISTAS,KIS_SZOCDEM
66247,02_102_001,,0,LISTAS,KIS_UDP
66247,02_102_001,,0,LISTAS,KIS_UMP
66247,02_102_001,,0,LISTAS,KIS_ZOLDEKPARJTA
66249,02_103_001,,38,LISTAS,FIDESZ
66249,02_103_001,,32,LISTAS,JOBBIK
66249,02_103_001,,18,LISTAS,OSSZEFOGAS14
66249,02_103_001,,6,LISTAS,LMP
66249,02_103_001,,2,LISTAS,KIS_SEM
66249,02_103_001,,1,LISTAS,KIS_NEMELADO
66249,02_103_001,,0,LISTAS,KIS_EGYUTT14
66249,02_103_001,,0,LISTAS,KIS_KISGAZDA
66249,02_103_001,,0,LISTAS,KIS_JESZ
66249,02_103_001,,0,LISTAS,KIS_KTI
66249,02_103_001,,0,LISTAS,KIS_MCP
66249,02_103_001,,0,LISTAS,KIS_MUNKAS
66249,02_103_001,,0,LISTAS,KIS_OSSZEFOGAS
66249,02_103_001,,0,LISTAS,KIS_SERES
66249,02_103_001,,0,LISTAS,KIS_SZOCDEM
66249,02_103_001,,0,LISTAS,KIS_UDP
66249,02_103_001,,0,LISTAS,KIS_UMP
66249,02_103_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65809,02_104_001,,39,LISTAS,FIDESZ
65809,02_104_001,,27,LISTAS,OSSZEFOGAS14
65809,02_104_001,,6,LISTAS,JOBBIK
65809,02_104_001,,3,LISTAS,LMP
65809,02_104_001,,2,LISTAS,KIS_KISGAZDA
65809,02_104_001,,2,LISTAS,KIS_MUNKAS
65809,02_104_001,,2,LISTAS,KIS_SEM
65809,02_104_001,,2,LISTAS,KIS_SZOCDEM
65809,02_104_001,,1,LISTAS,KIS_NEMELADO
65809,02_104_001,,1,LISTAS,KIS_MCP
65809,02_104_001,,1,LISTAS,KIS_SERES
65809,02_104_001,,0,LISTAS,KIS_EGYUTT14
65809,02_104_001,,0,LISTAS,KIS_JESZ
65809,02_104_001,,0,LISTAS,KIS_KTI
65809,02_104_001,,0,LISTAS,KIS_OSSZEFOGAS
65809,02_104_001,,0,LISTAS,KIS_UDP
65809,02_104_001,,0,LISTAS,KIS_UMP
65809,02_104_001,,0,LISTAS,KIS_ZOLDEKPARJTA
66251,02_105_001,,68,LISTAS,FIDESZ
66251,02_105_001,,29,LISTAS,JOBBIK
66251,02_105_001,,11,LISTAS,OSSZEFOGAS14
66251,02_105_001,,4,LISTAS,LMP
66251,02_105_001,,1,LISTAS,KIS_NEMELADO
66251,02_105_001,,1,LISTAS,KIS_KISGAZDA
66251,02_105_001,,1,LISTAS,KIS_JESZ
66251,02_105_001,,1,LISTAS,KIS_KTI
66251,02_105_001,,1,LISTAS,KIS_SZOCDEM
66251,02_105_001,,0,LISTAS,KIS_EGYUTT14
66251,02_105_001,,0,LISTAS,KIS_MCP
66251,02_105_001,,0,LISTAS,KIS_MUNKAS
66251,02_105_001,,0,LISTAS,KIS_OSSZEFOGAS
66251,02_105_001,,0,LISTAS,KIS_SEM
66251,02_105_001,,0,LISTAS,KIS_SERES
66251,02_105_001,,0,LISTAS,KIS_UDP
66251,02_105_001,,0,LISTAS,KIS_UMP
66251,02_105_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65811,02_106_001,,30,LISTAS,FIDESZ
65811,02_106_001,,15,LISTAS,OSSZEFOGAS14
65811,02_106_001,,4,LISTAS,JOBBIK
65811,02_106_001,,1,LISTAS,KIS_NEMELADO
65811,02_106_001,,1,LISTAS,LMP
65811,02_106_001,,0,LISTAS,KIS_EGYUTT14
65811,02_106_001,,0,LISTAS,KIS_KISGAZDA
65811,02_106_001,,0,LISTAS,KIS_JESZ
65811,02_106_001,,0,LISTAS,KIS_KTI
65811,02_106_001,,0,LISTAS,KIS_MCP
65811,02_106_001,,0,LISTAS,KIS_MUNKAS
65811,02_106_001,,0,LISTAS,KIS_OSSZEFOGAS
65811,02_106_001,,0,LISTAS,KIS_SEM
65811,02_106_001,,0,LISTAS,KIS_SERES
65811,02_106_001,,0,LISTAS,KIS_SZOCDEM
65811,02_106_001,,0,LISTAS,KIS_UDP
65811,02_106_001,,0,LISTAS,KIS_UMP
65811,02_106_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65813,02_107_001,,51,LISTAS,FIDESZ
65813,02_107_001,,40,LISTAS,OSSZEFOGAS14
65813,02_107_001,,27,LISTAS,JOBBIK
65813,02_107_001,,2,LISTAS,LMP
65813,02_107_001,,2,LISTAS,KIS_MUNKAS
65813,02_107_001,,1,LISTAS,KIS_EGYUTT14
65813,02_107_001,,1,LISTAS,KIS_JESZ
65813,02_107_001,,0,LISTAS,KIS_NEMELADO
65813,02_107_001,,0,LISTAS,KIS_KISGAZDA
65813,02_107_001,,0,LISTAS,KIS_KTI
65813,02_107_001,,0,LISTAS,KIS_MCP
65813,02_107_001,,0,LISTAS,KIS_OSSZEFOGAS
65813,02_107_001,,0,LISTAS,KIS_SEM
65813,02_107_001,,0,LISTAS,KIS_SERES
65813,02_107_001,,0,LISTAS,KIS_SZOCDEM
65813,02_107_001,,0,LISTAS,KIS_UDP
65813,02_107_001,,0,LISTAS,KIS_UMP
65813,02_107_001,,0,LISTAS,KIS_ZOLDEKPARJTA
66253,02_108_001,,50,LISTAS,FIDESZ
66253,02_108_001,,30,LISTAS,JOBBIK
66253,02_108_001,,16,LISTAS,OSSZEFOGAS14
66253,02_108_001,,4,LISTAS,KIS_MUNKAS
66253,02_108_001,,3,LISTAS,LMP
66253,02_108_001,,2,LISTAS,KIS_ZOLDEKPARJTA
66253,02_108_001,,1,LISTAS,KIS_OSSZEFOGAS
66253,02_108_001,,1,LISTAS,KIS_SZOCDEM
66253,02_108_001,,0,LISTAS,KIS_NEMELADO
66253,02_108_001,,0,LISTAS,KIS_EGYUTT14
66253,02_108_001,,0,LISTAS,KIS_KISGAZDA
66253,02_108_001,,0,LISTAS,KIS_JESZ
66253,02_108_001,,0,LISTAS,KIS_KTI
66253,02_108_001,,0,LISTAS,KIS_MCP
66253,02_108_001,,0,LISTAS,KIS_SEM
66253,02_108_001,,0,LISTAS,KIS_SERES
66253,02_108_001,,0,LISTAS,KIS_UDP
66253,02_108_001,,0,LISTAS,KIS_UMP
66255,02_109_001,,43,LISTAS,FIDESZ
66255,02_109_001,,7,LISTAS,OSSZEFOGAS14
66255,02_109_001,,5,LISTAS,JOBBIK
66255,02_109_001,,2,LISTAS,KIS_KTI
66255,02_109_001,,2,LISTAS,KIS_MUNKAS
66255,02_109_001,,1,LISTAS,KIS_NEMELADO
66255,02_109_001,,1,LISTAS,KIS_OSSZEFOGAS
66255,02_109_001,,0,LISTAS,KIS_EGYUTT14
66255,02_109_001,,0,LISTAS,KIS_KISGAZDA
66255,02_109_001,,0,LISTAS,KIS_JESZ
66255,02_109_001,,0,LISTAS,LMP
66255,02_109_001,,0,LISTAS,KIS_MCP
66255,02_109_001,,0,LISTAS,KIS_SEM
66255,02_109_001,,0,LISTAS,KIS_SERES
66255,02_109_001,,0,LISTAS,KIS_SZOCDEM
66255,02_109_001,,0,LISTAS,KIS_UDP
66255,02_109_001,,0,LISTAS,KIS_UMP
66255,02_109_001,,0,LISTAS,KIS_ZOLDEKPARJTA
66257,02_110_001,,67,LISTAS,FIDESZ
66257,02_110_001,,15,LISTAS,JOBBIK
66257,02_110_001,,12,LISTAS,OSSZEFOGAS14
66257,02_110_001,,2,LISTAS,KIS_NEMELADO
66257,02_110_001,,2,LISTAS,KIS_MUNKAS
66257,02_110_001,,1,LISTAS,LMP
66257,02_110_001,,0,LISTAS,KIS_EGYUTT14
66257,02_110_001,,0,LISTAS,KIS_KISGAZDA
66257,02_110_001,,0,LISTAS,KIS_JESZ
66257,02_110_001,,0,LISTAS,KIS_KTI
66257,02_110_001,,0,LISTAS,KIS_MCP
66257,02_110_001,,0,LISTAS,KIS_OSSZEFOGAS
66257,02_110_001,,0,LISTAS,KIS_SEM
66257,02_110_001,,0,LISTAS,KIS_SERES
66257,02_110_001,,0,LISTAS,KIS_SZOCDEM
66257,02_110_001,,0,LISTAS,KIS_UDP
66257,02_110_001,,0,LISTAS,KIS_UMP
66257,02_110_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65815,02_111_001,,74,LISTAS,FIDESZ
65815,02_111_001,,36,LISTAS,OSSZEFOGAS14
65815,02_111_001,,32,LISTAS,JOBBIK
65815,02_111_001,,20,LISTAS,LMP
65815,02_111_001,,2,LISTAS,KIS_NEMELADO
65815,02_111_001,,1,LISTAS,KIS_EGYUTT14
65815,02_111_001,,1,LISTAS,KIS_SEM
65815,02_111_001,,0,LISTAS,KIS_KISGAZDA
65815,02_111_001,,0,LISTAS,KIS_JESZ
65815,02_111_001,,0,LISTAS,KIS_KTI
65815,02_111_001,,0,LISTAS,KIS_MCP
65815,02_111_001,,0,LISTAS,KIS_MUNKAS
65815,02_111_001,,0,LISTAS,KIS_OSSZEFOGAS
65815,02_111_001,,0,LISTAS,KIS_SERES
65815,02_111_001,,0,LISTAS,KIS_SZOCDEM
65815,02_111_001,,0,LISTAS,KIS_UDP
65815,02_111_001,,0,LISTAS,KIS_UMP
65815,02_111_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65817,02_112_001,,89,LISTAS,FIDESZ
65817,02_112_001,,33,LISTAS,JOBBIK
65817,02_112_001,,25,LISTAS,OSSZEFOGAS14
65817,02_112_001,,4,LISTAS,LMP
65817,02_112_001,,2,LISTAS,KIS_NEMELADO
65817,02_112_001,,0,LISTAS,KIS_EGYUTT14
65817,02_112_001,,0,LISTAS,KIS_KISGAZDA
65817,02_112_001,,0,LISTAS,KIS_JESZ
65817,02_112_001,,0,LISTAS,KIS_KTI
65817,02_112_001,,0,LISTAS,KIS_MCP
65817,02_112_001,,0,LISTAS,KIS_MUNKAS
65817,02_112_001,,0,LISTAS,KIS_OSSZEFOGAS
65817,02_112_001,,0,LISTAS,KIS_SEM
65817,02_112_001,,0,LISTAS,KIS_SERES
65817,02_112_001,,0,LISTAS,KIS_SZOCDEM
65817,02_112_001,,0,LISTAS,KIS_UDP
65817,02_112_001,,0,LISTAS,KIS_UMP
65817,02_112_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65819,02_113_001,,66,LISTAS,FIDESZ
65819,02_113_001,,48,LISTAS,OSSZEFOGAS14
65819,02_113_001,,19,LISTAS,JOBBIK
65819,02_113_001,,9,LISTAS,LMP
65819,02_113_001,,2,LISTAS,KIS_NEMELADO
65819,02_113_001,,2,LISTAS,KIS_KTI
65819,02_113_001,,1,LISTAS,KIS_EGYUTT14
65819,02_113_001,,0,LISTAS,KIS_KISGAZDA
65819,02_113_001,,0,LISTAS,KIS_JESZ
65819,02_113_001,,0,LISTAS,KIS_MCP
65819,02_113_001,,0,LISTAS,KIS_MUNKAS
65819,02_113_001,,0,LISTAS,KIS_OSSZEFOGAS
65819,02_113_001,,0,LISTAS,KIS_SEM
65819,02_113_001,,0,LISTAS,KIS_SERES
65819,02_113_001,,0,LISTAS,KIS_SZOCDEM
65819,02_113_001,,0,LISTAS,KIS_UDP
65819,02_113_001,,0,LISTAS,KIS_UMP
65819,02_113_001,,0,LISTAS,KIS_ZOLDEKPARJTA
66259,02_114_001,,23,LISTAS,FIDESZ
66259,02_114_001,,6,LISTAS,JOBBIK
66259,02_114_001,,5,LISTAS,OSSZEFOGAS14
66259,02_114_001,,0,LISTAS,KIS_NEMELADO
66259,02_114_001,,0,LISTAS,KIS_EGYUTT14
66259,02_114_001,,0,LISTAS,KIS_KISGAZDA
66259,02_114_001,,0,LISTAS,KIS_JESZ
66259,02_114_001,,0,LISTAS,KIS_KTI
66259,02_114_001,,0,LISTAS,LMP
66259,02_114_001,,0,LISTAS,KIS_MCP
66259,02_114_001,,0,LISTAS,KIS_MUNKAS
66259,02_114_001,,0,LISTAS,KIS_OSSZEFOGAS
66259,02_114_001,,0,LISTAS,KIS_SEM
66259,02_114_001,,0,LISTAS,KIS_SERES
66259,02_114_001,,0,LISTAS,KIS_SZOCDEM
66259,02_114_001,,0,LISTAS,KIS_UDP
66259,02_114_001,,0,LISTAS,KIS_UMP
66259,02_114_001,,0,LISTAS,KIS_ZOLDEKPARJTA
65403,02_115_001,,227,LISTAS,FIDESZ
65403,02_115_001,,175,LISTAS,OSSZEFOGAS14
65403,02_115_001,,152,LISTAS,JOBBIK
65403,02_115_001,,47,LISTAS,LMP
65403,02_115_001,,10,LISTAS,KIS_NEMELADO
65403,02_115_001,,5,LISTAS,KIS_JESZ
65403,02_115_001,,5,LISTAS,KIS_ZOLDEKPARJTA
65403,02_115_001,,4,LISTAS,KIS_MUNKAS
65403,02_115_001,,4,LISTAS,KIS_SERES
65403,02_115_001,,3,LISTAS,KIS_SEM
65403,02_115_001,,2,LISTAS,KIS_EGYUTT14
65403,02_115_001,,2,LISTAS,KIS_KISGAZDA
65403,02_115_001,,2,LISTAS,KIS_KTI
65403,02_115_001,,2,LISTAS,KIS_SZOCDEM
65403,02_115_001,,1,LISTAS,KIS_OSSZEFOGAS
