JKV_AZONOSITO,SZAVAZOKOR,JELOLT,SZAVAZAT,TIPUS,LISTA
234474,05_230_001,PASZTORNICZKY ISTVÁN,56,EGYENI,MIHAZANK
234474,05_230_001,VINCZE TAMÁS,14,EGYENI,MKKP
234474,05_230_001,BALOGH RÓBERT,6,EGYENI,FUGGETLEN
234474,05_230_001,VARGA ZOLTÁN,3,EGYENI,KIS_NORMALIS
234474,05_230_001,ORNYIK RÓBERT,2,EGYENI,MEMO
234474,05_230_001,STEFÁN GÁBOR,1,EGYENI,FUGGETLEN
234476,05_231_001,DR. HÖRCSIK RICHÁRD,21,EGYENI,FIDESZ
234476,05_231_001,PASZTORNICZKY ISTVÁN,3,EGYENI,MIHAZANK
234476,05_231_001,ERDEI SÁNDOR ZSOLT,1,EGYENI,OSSZEFOGAS22
234478,05_232_001,DR. HÖRCSIK RICHÁRD,93,EGYENI,FIDESZ
234478,05_232_001,ERDEI SÁNDOR ZSOLT,36,EGYENI,OSSZEFOGAS22
234478,05_232_001,PASZTORNICZKY ISTVÁN,5,EGYENI,MIHAZANK
234478,05_232_001,VINCZE TAMÁS,3,EGYENI,MKKP
234478,05_232_001,VARGA ZOLTÁN,2,EGYENI,KIS_NORMALIS
234480,05_233_001,DEMETER ZOLTÁN,10,EGYENI,FIDESZ
234480,05_233_001,ÜVEGES GÁBOR,2,EGYENI,OSSZEFOGAS22
234480,05_233_001,DR. FISZTER ZSUZSANNA,1,EGYENI,MIHAZANK
234482,05_234_001,RIZ GÁBOR,286,EGYENI,FIDESZ
234482,05_234_001,KISS SÁNDOR,48,EGYENI,OSSZEFOGAS22
234482,05_234_001,SZARVAS GÁBOR,13,EGYENI,MIHAZANK
234482,05_234_001,VILCSEK ERNÕ,13,EGYENI,FUGGETLEN
234482,05_234_001,GYURGYÁK TAMÁS,4,EGYENI,MKKP
234482,05_234_001,LENKÓ ORSOLYA,2,EGYENI,MEMO
234484,05_235_001,DR. KONCZ ZSÓFIA,447,EGYENI,FIDESZ
234484,05_235_001,JÉZSÓ GÁBOR,116,EGYENI,OSSZEFOGAS22
234484,05_235_001,PAPP GYÖRGY,3,EGYENI,KIS_ISZOM
234484,05_235_001,MOLNÁR SÁNDOR,2,EGYENI,KIS_NORMALIS
234484,05_235_001,VESZPRÉMI ÁDÁM,1,EGYENI,MEMO
234486,05_235_002,DR. KONCZ ZSÓFIA,463,EGYENI,FIDESZ
234486,05_235_002,JÉZSÓ GÁBOR,115,EGYENI,OSSZEFOGAS22
234486,05_235_002,MACSKÁS JÓZSEF,4,EGYENI,FUGGETLEN
234486,05_235_002,VESZPRÉMI ÁDÁM,2,EGYENI,MEMO
234486,05_235_002,PAPP GYÖRGY,2,EGYENI,KIS_ISZOM
234488,05_236_001,DR. HÖRCSIK RICHÁRD,87,EGYENI,FIDESZ
234488,05_236_001,ERDEI SÁNDOR ZSOLT,22,EGYENI,OSSZEFOGAS22
234488,05_236_001,PASZTORNICZKY ISTVÁN,13,EGYENI,MIHAZANK
234488,05_236_001,STEFÁN GÁBOR,1,EGYENI,FUGGETLEN
234488,05_236_001,BALOGH RÓBERT,1,EGYENI,FUGGETLEN
234490,05_237_001,DR. HÖRCSIK RICHÁRD,80,EGYENI,FIDESZ
234490,05_237_001,ERDEI SÁNDOR ZSOLT,6,EGYENI,OSSZEFOGAS22
234490,05_237_001,ORNYIK RÓBERT,1,EGYENI,MEMO
234490,05_237_001,BALOGH RÓBERT,1,EGYENI,FUGGETLEN
234490,05_237_001,VARGA ZOLTÁN,1,EGYENI,KIS_NORMALIS
234492,05_238_001,RIZ GÁBOR,236,EGYENI,FIDESZ
234492,05_238_001,KISS SÁNDOR,159,EGYENI,OSSZEFOGAS22
234492,05_238_001,SZARVAS GÁBOR,36,EGYENI,MIHAZANK
234492,05_238_001,VILCSEK ERNÕ,22,EGYENI,FUGGETLEN
234492,05_238_001,LENKÓ ORSOLYA,3,EGYENI,MEMO
234492,05_238_001,PAP FERENC,2,EGYENI,KIS_ISZOM
234492,05_238_001,GYURGYÁK TAMÁS,1,EGYENI,MKKP
234492,05_238_001,ZSIDEK ISTVÁN BENCE,1,EGYENI,KIS_NORMALIS
234494,05_238_002,RIZ GÁBOR,222,EGYENI,FIDESZ
234494,05_238_002,KISS SÁNDOR,56,EGYENI,OSSZEFOGAS22
234494,05_238_002,VILCSEK ERNÕ,11,EGYENI,FUGGETLEN
234494,05_238_002,SZARVAS GÁBOR,8,EGYENI,MIHAZANK
234494,05_238_002,ZSIDEK ISTVÁN BENCE,4,EGYENI,KIS_NORMALIS
234494,05_238_002,GYURGYÁK TAMÁS,2,EGYENI,MKKP
234496,05_238_003,RIZ GÁBOR,199,EGYENI,FIDESZ
234496,05_238_003,KISS SÁNDOR,84,EGYENI,OSSZEFOGAS22
234496,05_238_003,VILCSEK ERNÕ,23,EGYENI,FUGGETLEN
234496,05_238_003,SZARVAS GÁBOR,16,EGYENI,MIHAZANK
234496,05_238_003,ZSIDEK ISTVÁN BENCE,2,EGYENI,KIS_NORMALIS
234496,05_238_003,GYURGYÁK TAMÁS,2,EGYENI,MKKP
234496,05_238_003,PAP FERENC,1,EGYENI,KIS_ISZOM
234498,05_238_004,RIZ GÁBOR,191,EGYENI,FIDESZ
234498,05_238_004,KISS SÁNDOR,137,EGYENI,OSSZEFOGAS22
234498,05_238_004,VILCSEK ERNÕ,37,EGYENI,FUGGETLEN
234498,05_238_004,SZARVAS GÁBOR,29,EGYENI,MIHAZANK
234498,05_238_004,GYURGYÁK TAMÁS,9,EGYENI,MKKP
234498,05_238_004,LENKÓ ORSOLYA,2,EGYENI,MEMO
234498,05_238_004,ZSIDEK ISTVÁN BENCE,1,EGYENI,KIS_NORMALIS
234500,05_238_005,RIZ GÁBOR,201,EGYENI,FIDESZ
234500,05_238_005,KISS SÁNDOR,64,EGYENI,OSSZEFOGAS22
234500,05_238_005,VILCSEK ERNÕ,19,EGYENI,FUGGETLEN
234500,05_238_005,SZARVAS GÁBOR,18,EGYENI,MIHAZANK
234500,05_238_005,ZSIDEK ISTVÁN BENCE,2,EGYENI,KIS_NORMALIS
234500,05_238_005,GYURGYÁK TAMÁS,2,EGYENI,MKKP
234500,05_238_005,LENKÓ ORSOLYA,1,EGYENI,MEMO
234502,05_238_006,RIZ GÁBOR,234,EGYENI,FIDESZ
234502,05_238_006,KISS SÁNDOR,148,EGYENI,OSSZEFOGAS22
234502,05_238_006,VILCSEK ERNÕ,42,EGYENI,FUGGETLEN
234502,05_238_006,SZARVAS GÁBOR,25,EGYENI,MIHAZANK
234502,05_238_006,LENKÓ ORSOLYA,3,EGYENI,MEMO
234502,05_238_006,PAP FERENC,3,EGYENI,KIS_ISZOM
234502,05_238_006,GYURGYÁK TAMÁS,3,EGYENI,MKKP
234504,05_238_007,RIZ GÁBOR,203,EGYENI,FIDESZ
234504,05_238_007,KISS SÁNDOR,98,EGYENI,OSSZEFOGAS22
234504,05_238_007,VILCSEK ERNÕ,38,EGYENI,FUGGETLEN
234504,05_238_007,SZARVAS GÁBOR,34,EGYENI,MIHAZANK
234504,05_238_007,GYURGYÁK TAMÁS,8,EGYENI,MKKP
234504,05_238_007,ZSIDEK ISTVÁN BENCE,4,EGYENI,KIS_NORMALIS
234504,05_238_007,PAP FERENC,1,EGYENI,KIS_ISZOM
234506,05_238_008,RIZ GÁBOR,124,EGYENI,FIDESZ
234506,05_238_008,KISS SÁNDOR,20,EGYENI,OSSZEFOGAS22
234506,05_238_008,SZARVAS GÁBOR,9,EGYENI,MIHAZANK
234506,05_238_008,VILCSEK ERNÕ,3,EGYENI,FUGGETLEN
234508,05_239_001,DR. KISS JÁNOS,178,EGYENI,FIDESZ
234508,05_239_001,DR. VARGA LÁSZLÓ,92,EGYENI,OSSZEFOGAS22
234508,05_239_001,PAKUSZA ZOLTÁN,23,EGYENI,MIHAZANK
234508,05_239_001,SZEKERES ANITA,5,EGYENI,KIS_NORMALIS
234508,05_239_001,KISS GÁBOR,5,EGYENI,MKKP
234508,05_239_001,SIMKÓ ISTVÁN TAMÁS,2,EGYENI,MEMO
234510,05_240_001,RIZ GÁBOR,218,EGYENI,FIDESZ
234510,05_240_001,KISS SÁNDOR,61,EGYENI,OSSZEFOGAS22
234510,05_240_001,VILCSEK ERNÕ,23,EGYENI,FUGGETLEN
234510,05_240_001,SZARVAS GÁBOR,9,EGYENI,MIHAZANK
234510,05_240_001,ZSIDEK ISTVÁN BENCE,1,EGYENI,KIS_NORMALIS
234510,05_240_001,GYURGYÁK TAMÁS,1,EGYENI,MKKP
234512,05_241_001,DEMETER ZOLTÁN,248,EGYENI,FIDESZ
234512,05_241_001,ÜVEGES GÁBOR,19,EGYENI,OSSZEFOGAS22
234512,05_241_001,GALÁN MÁTÉ,3,EGYENI,MKKP
234512,05_241_001,ENDRE LÁSZLÓ ANDRÁS,3,EGYENI,MEMO
234512,05_241_001,DR. FISZTER ZSUZSANNA,3,EGYENI,MIHAZANK
234512,05_241_001,KÓTAI GYULA,2,EGYENI,KIS_IMA
234514,05_242_001,DEMETER ZOLTÁN,132,EGYENI,FIDESZ
234514,05_242_001,ÜVEGES GÁBOR,6,EGYENI,OSSZEFOGAS22
234514,05_242_001,DR. FISZTER ZSUZSANNA,4,EGYENI,MIHAZANK
234516,05_243_001,DEMETER ZOLTÁN,158,EGYENI,FIDESZ
234516,05_243_001,ÜVEGES GÁBOR,63,EGYENI,OSSZEFOGAS22
234516,05_243_001,DR. FISZTER ZSUZSANNA,16,EGYENI,MIHAZANK
234516,05_243_001,GALÁN MÁTÉ,8,EGYENI,MKKP
234516,05_243_001,SZÁNTÓ SZABOLCS,2,EGYENI,KIS_ZOLDEK
234516,05_243_001,MENYHÉRT ROLAND,1,EGYENI,KIS_ISZOM
234518,05_244_001,DR. HÖRCSIK RICHÁRD,306,EGYENI,FIDESZ
234518,05_244_001,ERDEI SÁNDOR ZSOLT,178,EGYENI,OSSZEFOGAS22
234518,05_244_001,PASZTORNICZKY ISTVÁN,35,EGYENI,MIHAZANK
234518,05_244_001,VINCZE TAMÁS,14,EGYENI,MKKP
234518,05_244_001,VARGA ZOLTÁN,5,EGYENI,KIS_NORMALIS
234518,05_244_001,STEFÁN GÁBOR,4,EGYENI,FUGGETLEN
234518,05_244_001,BALOGH RÓBERT,3,EGYENI,FUGGETLEN
234520,05_245_001,DR. HÖRCSIK RICHÁRD,39,EGYENI,FIDESZ
234520,05_245_001,ERDEI SÁNDOR ZSOLT,5,EGYENI,OSSZEFOGAS22
234520,05_245_001,PASZTORNICZKY ISTVÁN,2,EGYENI,MIHAZANK
234522,05_246_001,TÁLLAI ANDRÁS,159,EGYENI,FIDESZ
234522,05_246_001,SERMER ÁDÁM,60,EGYENI,OSSZEFOGAS22
234522,05_246_001,SZAJLAI JÁNOS,24,EGYENI,MIHAZANK
234522,05_246_001,BLAU SÁNDOR,13,EGYENI,MKKP
234522,05_246_001,NÓTÁR ZOLTÁN,3,EGYENI,FUGGETLEN
234522,05_246_001,FARKAS ÉVA,2,EGYENI,FUGGETLEN
234522,05_246_001,KOVÁCS LÁSZLÓ,2,EGYENI,KIS_NORMALIS
234522,05_246_001,KÓRÓDI PÉTER,1,EGYENI,KIS_ISZOM
234522,05_246_001,KERTÉSZ GYULA,1,EGYENI,MEMO
234524,05_247_001,DR. HÖRCSIK RICHÁRD,154,EGYENI,FIDESZ
234524,05_247_001,ERDEI SÁNDOR ZSOLT,29,EGYENI,OSSZEFOGAS22
234524,05_247_001,PASZTORNICZKY ISTVÁN,8,EGYENI,MIHAZANK
234524,05_247_001,VARGA ZOLTÁN,1,EGYENI,KIS_NORMALIS
234524,05_247_001,VINCZE TAMÁS,1,EGYENI,MKKP
234524,05_247_001,BALOGH RÓBERT,1,EGYENI,FUGGETLEN
234524,05_247_001,ORNYIK RÓBERT,1,EGYENI,MEMO
234524,05_247_001,STEFÁN GÁBOR,1,EGYENI,FUGGETLEN
234526,05_248_001,DR. HÖRCSIK RICHÁRD,188,EGYENI,FIDESZ
234526,05_248_001,ERDEI SÁNDOR ZSOLT,93,EGYENI,OSSZEFOGAS22
234526,05_248_001,PASZTORNICZKY ISTVÁN,11,EGYENI,MIHAZANK
234526,05_248_001,VINCZE TAMÁS,3,EGYENI,MKKP
234526,05_248_001,ORNYIK RÓBERT,2,EGYENI,MEMO
234526,05_248_001,STEFÁN GÁBOR,1,EGYENI,FUGGETLEN
234526,05_248_001,GLONCI BÉLA,1,EGYENI,KIS_ISZOM
234526,05_248_001,BALOGH RÓBERT,1,EGYENI,FUGGETLEN
234526,05_248_001,VARGA ZOLTÁN,1,EGYENI,KIS_NORMALIS
234528,05_248_002,DR. HÖRCSIK RICHÁRD,136,EGYENI,FIDESZ
234528,05_248_002,ERDEI SÁNDOR ZSOLT,118,EGYENI,OSSZEFOGAS22
234528,05_248_002,PASZTORNICZKY ISTVÁN,19,EGYENI,MIHAZANK
234528,05_248_002,VINCZE TAMÁS,2,EGYENI,MKKP
234528,05_248_002,VARGA ZOLTÁN,2,EGYENI,KIS_NORMALIS
234528,05_248_002,STEFÁN GÁBOR,2,EGYENI,FUGGETLEN
234528,05_248_002,GLONCI BÉLA,1,EGYENI,KIS_ISZOM
234528,05_248_002,BALOGH RÓBERT,1,EGYENI,FUGGETLEN
234530,05_249_001,RIZ GÁBOR,243,EGYENI,FIDESZ
234530,05_249_001,KISS SÁNDOR,61,EGYENI,OSSZEFOGAS22
234530,05_249_001,SZARVAS GÁBOR,18,EGYENI,MIHAZANK
234530,05_249_001,VILCSEK ERNÕ,17,EGYENI,FUGGETLEN
234530,05_249_001,GYURGYÁK TAMÁS,8,EGYENI,MKKP
234530,05_249_001,LENKÓ ORSOLYA,2,EGYENI,MEMO
234530,05_249_001,PAP FERENC,1,EGYENI,KIS_ISZOM
234530,05_249_001,ZSIDEK ISTVÁN BENCE,1,EGYENI,KIS_NORMALIS
234532,05_249_002,RIZ GÁBOR,188,EGYENI,FIDESZ
234532,05_249_002,KISS SÁNDOR,79,EGYENI,OSSZEFOGAS22
234532,05_249_002,VILCSEK ERNÕ,37,EGYENI,FUGGETLEN
234532,05_249_002,SZARVAS GÁBOR,20,EGYENI,MIHAZANK
234532,05_249_002,GYURGYÁK TAMÁS,6,EGYENI,MKKP
234532,05_249_002,ZSIDEK ISTVÁN BENCE,2,EGYENI,KIS_NORMALIS
234532,05_249_002,PAP FERENC,1,EGYENI,KIS_ISZOM
234534,05_249_003,RIZ GÁBOR,187,EGYENI,FIDESZ
234534,05_249_003,KISS SÁNDOR,58,EGYENI,OSSZEFOGAS22
234534,05_249_003,VILCSEK ERNÕ,45,EGYENI,FUGGETLEN
234534,05_249_003,SZARVAS GÁBOR,10,EGYENI,MIHAZANK
234534,05_249_003,PAP FERENC,3,EGYENI,KIS_ISZOM
234534,05_249_003,GYURGYÁK TAMÁS,3,EGYENI,MKKP
234536,05_250_001,DEMETER ZOLTÁN,127,EGYENI,FIDESZ
234536,05_250_001,ÜVEGES GÁBOR,103,EGYENI,OSSZEFOGAS22
234536,05_250_001,DR. FISZTER ZSUZSANNA,18,EGYENI,MIHAZANK
234536,05_250_001,GALÁN MÁTÉ,10,EGYENI,MKKP
234536,05_250_001,PETÕ KRISZTIÁN,1,EGYENI,KIS_NORMALIS
234538,05_251_001,DR. KISS JÁNOS,232,EGYENI,FIDESZ
234538,05_251_001,DR. VARGA LÁSZLÓ,144,EGYENI,OSSZEFOGAS22
234538,05_251_001,PAKUSZA ZOLTÁN,35,EGYENI,MIHAZANK
234538,05_251_001,KISS GÁBOR,9,EGYENI,MKKP
234538,05_251_001,SIMKÓ ISTVÁN TAMÁS,6,EGYENI,MEMO
234538,05_251_001,SZEKERES ANITA,3,EGYENI,KIS_NORMALIS
234540,05_251_002,DR. KISS JÁNOS,196,EGYENI,FIDESZ
234540,05_251_002,DR. VARGA LÁSZLÓ,123,EGYENI,OSSZEFOGAS22
234540,05_251_002,PAKUSZA ZOLTÁN,21,EGYENI,MIHAZANK
234540,05_251_002,KISS GÁBOR,8,EGYENI,MKKP
234540,05_251_002,SZEKERES ANITA,6,EGYENI,KIS_NORMALIS
234540,05_251_002,SIMKÓ ISTVÁN TAMÁS,3,EGYENI,MEMO
234540,05_251_002,FÜLÖP JÓZSEF ISTVÁNNÉ,2,EGYENI,KIS_ISZOM
234542,05_251_003,DR. KISS JÁNOS,196,EGYENI,FIDESZ
234542,05_251_003,DR. VARGA LÁSZLÓ,145,EGYENI,OSSZEFOGAS22
234542,05_251_003,PAKUSZA ZOLTÁN,35,EGYENI,MIHAZANK
234542,05_251_003,KISS GÁBOR,19,EGYENI,MKKP
234542,05_251_003,SZEKERES ANITA,5,EGYENI,KIS_NORMALIS
234542,05_251_003,SIMKÓ ISTVÁN TAMÁS,3,EGYENI,MEMO
234542,05_251_003,FÜLÖP JÓZSEF ISTVÁNNÉ,1,EGYENI,KIS_ISZOM
234544,05_252_001,DEMETER ZOLTÁN,331,EGYENI,FIDESZ
234544,05_252_001,ÜVEGES GÁBOR,170,EGYENI,OSSZEFOGAS22
234544,05_252_001,DR. FISZTER ZSUZSANNA,71,EGYENI,MIHAZANK
234544,05_252_001,PETÕ KRISZTIÁN,11,EGYENI,KIS_NORMALIS
234544,05_252_001,GALÁN MÁTÉ,10,EGYENI,MKKP
234544,05_252_001,SZÁNTÓ SZABOLCS,6,EGYENI,KIS_ZOLDEK
234544,05_252_001,ENDRE LÁSZLÓ ANDRÁS,4,EGYENI,MEMO
234544,05_252_001,MENYHÉRT ROLAND,1,EGYENI,KIS_ISZOM
234544,05_252_001,KÓTAI GYULA,1,EGYENI,KIS_IMA
234546,05_253_001,RIZ GÁBOR,98,EGYENI,FIDESZ
234546,05_253_001,KISS SÁNDOR,33,EGYENI,OSSZEFOGAS22
234546,05_253_001,VILCSEK ERNÕ,15,EGYENI,FUGGETLEN
234546,05_253_001,SZARVAS GÁBOR,6,EGYENI,MIHAZANK
234546,05_253_001,GYURGYÁK TAMÁS,3,EGYENI,MKKP
234546,05_253_001,ZSIDEK ISTVÁN BENCE,1,EGYENI,KIS_NORMALIS
234548,05_254_001,TÁLLAI ANDRÁS,316,EGYENI,FIDESZ
234548,05_254_001,SERMER ÁDÁM,57,EGYENI,OSSZEFOGAS22
234548,05_254_001,SZAJLAI JÁNOS,12,EGYENI,MIHAZANK
234548,05_254_001,NÓTÁR BALÁZS MÁTÉ,1,EGYENI,FUGGETLEN
234548,05_254_001,BLAU SÁNDOR,1,EGYENI,MKKP
234548,05_254_001,KÓRÓDI PÉTER,1,EGYENI,KIS_ISZOM
234548,05_254_001,KERTÉSZ GYULA,1,EGYENI,MEMO
234550,05_255_001,ÜVEGES GÁBOR,171,EGYENI,OSSZEFOGAS22
234550,05_255_001,DEMETER ZOLTÁN,121,EGYENI,FIDESZ
234550,05_255_001,DR. FISZTER ZSUZSANNA,29,EGYENI,MIHAZANK
234550,05_255_001,GALÁN MÁTÉ,23,EGYENI,MKKP
234550,05_255_001,SZÁNTÓ SZABOLCS,2,EGYENI,KIS_ZOLDEK
234550,05_255_001,PETÕ KRISZTIÁN,1,EGYENI,KIS_NORMALIS
234550,05_255_001,ENDRE LÁSZLÓ ANDRÁS,1,EGYENI,MEMO
234552,05_256_001,RIZ GÁBOR,235,EGYENI,FIDESZ
234552,05_256_001,KISS SÁNDOR,101,EGYENI,OSSZEFOGAS22
234552,05_256_001,SZARVAS GÁBOR,34,EGYENI,MIHAZANK
234552,05_256_001,VILCSEK ERNÕ,30,EGYENI,FUGGETLEN
234552,05_256_001,ZSIDEK ISTVÁN BENCE,5,EGYENI,KIS_NORMALIS
234552,05_256_001,GYURGYÁK TAMÁS,3,EGYENI,MKKP
234552,05_256_001,LENKÓ ORSOLYA,2,EGYENI,MEMO
234552,05_256_001,PAP FERENC,2,EGYENI,KIS_ISZOM
234554,05_256_002,RIZ GÁBOR,161,EGYENI,FIDESZ
234554,05_256_002,KISS SÁNDOR,73,EGYENI,OSSZEFOGAS22
234554,05_256_002,SZARVAS GÁBOR,22,EGYENI,MIHAZANK
234554,05_256_002,VILCSEK ERNÕ,13,EGYENI,FUGGETLEN
234554,05_256_002,ZSIDEK ISTVÁN BENCE,7,EGYENI,KIS_NORMALIS
234554,05_256_002,GYURGYÁK TAMÁS,5,EGYENI,MKKP
234554,05_256_002,LENKÓ ORSOLYA,3,EGYENI,MEMO
234554,05_256_002,PAP FERENC,2,EGYENI,KIS_ISZOM
234556,05_256_003,RIZ GÁBOR,339,EGYENI,FIDESZ
234556,05_256_003,KISS SÁNDOR,75,EGYENI,OSSZEFOGAS22
234556,05_256_003,VILCSEK ERNÕ,26,EGYENI,FUGGETLEN
234556,05_256_003,SZARVAS GÁBOR,22,EGYENI,MIHAZANK
234556,05_256_003,ZSIDEK ISTVÁN BENCE,7,EGYENI,KIS_NORMALIS
234556,05_256_003,PAP FERENC,4,EGYENI,KIS_ISZOM
234556,05_256_003,GYURGYÁK TAMÁS,3,EGYENI,MKKP
234556,05_256_003,LENKÓ ORSOLYA,2,EGYENI,MEMO
234558,05_257_001,DEMETER ZOLTÁN,138,EGYENI,FIDESZ
234558,05_257_001,ÜVEGES GÁBOR,72,EGYENI,OSSZEFOGAS22
234558,05_257_001,DR. FISZTER ZSUZSANNA,13,EGYENI,MIHAZANK
234558,05_257_001,GALÁN MÁTÉ,6,EGYENI,MKKP
234558,05_257_001,MENYHÉRT ROLAND,3,EGYENI,KIS_ISZOM
234558,05_257_001,PETÕ KRISZTIÁN,1,EGYENI,KIS_NORMALIS
234558,05_257_001,SZÁNTÓ SZABOLCS,1,EGYENI,KIS_ZOLDEK
234558,05_257_001,ENDRE LÁSZLÓ ANDRÁS,1,EGYENI,MEMO
234560,05_258_001,CSÖBÖR KATALIN,443,EGYENI,FIDESZ
234560,05_258_001,SZILÁGYI SZABOLCS,317,EGYENI,OSSZEFOGAS22
234560,05_258_001,DUZSIK ISTVÁN,65,EGYENI,MIHAZANK
234560,05_258_001,PÁSTI GABRIELLA,19,EGYENI,MKKP
234560,05_258_001,HALMI BENCE ISTVÁN,10,EGYENI,MEMO
234560,05_258_001,LOUKOTA ZOLTÁNNÉ,5,EGYENI,KIS_NORMALIS
234560,05_258_001,KILIÁN BÉLA,3,EGYENI,KIS_ISZOM
234562,05_259_001,TÁLLAI ANDRÁS,416,EGYENI,FIDESZ
234562,05_259_001,SERMER ÁDÁM,196,EGYENI,OSSZEFOGAS22
234562,05_259_001,SZAJLAI JÁNOS,60,EGYENI,MIHAZANK
234562,05_259_001,BLAU SÁNDOR,26,EGYENI,MKKP
234562,05_259_001,KERTÉSZ GYULA,8,EGYENI,MEMO
234562,05_259_001,KOVÁCS LÁSZLÓ,7,EGYENI,KIS_NORMALIS
234562,05_259_001,FARKAS ÉVA,3,EGYENI,FUGGETLEN
234562,05_259_001,NÓTÁR ZOLTÁN,3,EGYENI,FUGGETLEN
234562,05_259_001,NÓTÁR BALÁZS MÁTÉ,2,EGYENI,FUGGETLEN
234564,05_259_002,TÁLLAI ANDRÁS,363,EGYENI,FIDESZ
234564,05_259_002,SERMER ÁDÁM,120,EGYENI,OSSZEFOGAS22
234564,05_259_002,SZAJLAI JÁNOS,47,EGYENI,MIHAZANK
234564,05_259_002,BLAU SÁNDOR,9,EGYENI,MKKP
234564,05_259_002,KERTÉSZ GYULA,7,EGYENI,MEMO
234564,05_259_002,NÓTÁR ZOLTÁN,4,EGYENI,FUGGETLEN
234564,05_259_002,KOVÁCS LÁSZLÓ,2,EGYENI,KIS_NORMALIS
234564,05_259_002,FARKAS ÉVA,2,EGYENI,FUGGETLEN
234564,05_259_002,NÓTÁR BALÁZS MÁTÉ,1,EGYENI,FUGGETLEN
234564,05_259_002,KÓRÓDI PÉTER,1,EGYENI,KIS_ISZOM
234567,05_260_001,DR. KISS JÁNOS,105,EGYENI,FIDESZ
234567,05_260_001,DR. VARGA LÁSZLÓ,73,EGYENI,OSSZEFOGAS22
234567,05_260_001,PAKUSZA ZOLTÁN,25,EGYENI,MIHAZANK
234567,05_260_001,KISS GÁBOR,5,EGYENI,MKKP
234567,05_260_001,SZEKERES ANITA,4,EGYENI,KIS_NORMALIS
234567,05_260_001,SIMKÓ ISTVÁN TAMÁS,2,EGYENI,MEMO
234567,05_260_001,FÜLÖP JÓZSEF ISTVÁNNÉ,1,EGYENI,KIS_ISZOM
234569,05_261_001,RIZ GÁBOR,63,EGYENI,FIDESZ
234569,05_261_001,KISS SÁNDOR,21,EGYENI,OSSZEFOGAS22
234569,05_261_001,SZARVAS GÁBOR,10,EGYENI,MIHAZANK
234569,05_261_001,VILCSEK ERNÕ,4,EGYENI,FUGGETLEN
234570,05_262_001,RIZ GÁBOR,155,EGYENI,FIDESZ
234570,05_262_001,KISS SÁNDOR,34,EGYENI,OSSZEFOGAS22
234570,05_262_001,SZARVAS GÁBOR,5,EGYENI,MIHAZANK
234570,05_262_001,VILCSEK ERNÕ,4,EGYENI,FUGGETLEN
234570,05_262_001,ZSIDEK ISTVÁN BENCE,2,EGYENI,KIS_NORMALIS
234570,05_262_001,LENKÓ ORSOLYA,1,EGYENI,MEMO
234572,05_263_001,JÉZSÓ GÁBOR,468,EGYENI,OSSZEFOGAS22
234572,05_263_001,DR. KONCZ ZSÓFIA,396,EGYENI,FIDESZ
234572,05_263_001,MOLNÁR SÁNDOR,10,EGYENI,KIS_NORMALIS
234572,05_263_001,VESZPRÉMI ÁDÁM,9,EGYENI,MEMO
234572,05_263_001,MACSKÁS JÓZSEF,7,EGYENI,FUGGETLEN
234572,05_263_001,PAPP GYÖRGY,6,EGYENI,KIS_ISZOM
234574,05_264_001,DEMETER ZOLTÁN,252,EGYENI,FIDESZ
234574,05_264_001,ÜVEGES GÁBOR,121,EGYENI,OSSZEFOGAS22
234574,05_264_001,DR. FISZTER ZSUZSANNA,28,EGYENI,MIHAZANK
234574,05_264_001,GALÁN MÁTÉ,5,EGYENI,MKKP
234574,05_264_001,ENDRE LÁSZLÓ ANDRÁS,3,EGYENI,MEMO
234574,05_264_001,PETÕ KRISZTIÁN,2,EGYENI,KIS_NORMALIS
234574,05_264_001,SZÁNTÓ SZABOLCS,1,EGYENI,KIS_ZOLDEK
234576,05_265_001,TÁLLAI ANDRÁS,361,EGYENI,FIDESZ
234576,05_265_001,SERMER ÁDÁM,150,EGYENI,OSSZEFOGAS22
234576,05_265_001,SZAJLAI JÁNOS,39,EGYENI,MIHAZANK
234576,05_265_001,KERTÉSZ GYULA,11,EGYENI,MEMO
234576,05_265_001,BLAU SÁNDOR,6,EGYENI,MKKP
234576,05_265_001,KOVÁCS LÁSZLÓ,4,EGYENI,KIS_NORMALIS
234576,05_265_001,NÓTÁR ZOLTÁN,3,EGYENI,FUGGETLEN
234576,05_265_001,FARKAS ÉVA,2,EGYENI,FUGGETLEN
234576,05_265_001,NÓTÁR BALÁZS MÁTÉ,2,EGYENI,FUGGETLEN
234576,05_265_001,KÓRÓDI PÉTER,2,EGYENI,KIS_ISZOM
234578,05_266_001,RIZ GÁBOR,139,EGYENI,FIDESZ
234578,05_266_001,KISS SÁNDOR,69,EGYENI,OSSZEFOGAS22
234578,05_266_001,VILCSEK ERNÕ,18,EGYENI,FUGGETLEN
234578,05_266_001,SZARVAS GÁBOR,14,EGYENI,MIHAZANK
234578,05_266_001,GYURGYÁK TAMÁS,4,EGYENI,MKKP
234578,05_266_001,LENKÓ ORSOLYA,4,EGYENI,MEMO
234578,05_266_001,PAP FERENC,2,EGYENI,KIS_ISZOM
234580,05_267_001,DEMETER ZOLTÁN,137,EGYENI,FIDESZ
234580,05_267_001,ÜVEGES GÁBOR,60,EGYENI,OSSZEFOGAS22
234580,05_267_001,DR. FISZTER ZSUZSANNA,19,EGYENI,MIHAZANK
