megye,település,sorszám,evk,számlKijelölt,átjKijelölt,átjel,átjelInnen,honos,induló,összesen
01,011,056,02,N,N,0,24,658,683,658
01,011,057,02,N,N,0,41,1032,1041,1032
01,011,058,02,N,N,0,52,958,1013,958
01,011,059,02,N,N,0,60,1079,1080,1079
01,011,060,02,N,N,0,80,1169,1235,1169
01,011,061,02,N,N,0,60,1067,1132,1067
01,011,062,02,N,N,0,38,1014,1059,1014
01,011,063,02,N,N,0,30,912,949,912
01,011,064,02,N,N,0,39,762,809,762
01,011,065,02,N,N,0,25,980,1018,980
01,011,066,02,N,N,0,39,711,757,711
01,011,067,02,N,N,0,46,883,931,883
01,011,068,02,N,N,0,37,670,720,670
01,011,069,02,N,N,0,34,706,756,706
01,011,070,02,N,N,0,72,952,1025,952
01,011,071,02,N,N,0,38,727,755,727
01,011,072,02,N,N,0,32,615,650,615
01,011,073,02,N,N,0,33,862,895,862
01,011,074,02,N,N,0,50,979,1031,979
01,011,075,02,N,N,0,36,855,885,855
01,011,076,02,N,N,0,33,627,664,627
01,011,077,02,I,N,0,30,597,626,597
01,011,078,18,N,N,0,57,988,1043,988
01,011,079,18,N,N,0,88,1111,1200,1111
01,011,080,18,N,N,0,71,1110,1177,1110
01,011,081,18,N,N,0,56,1156,1211,1156
01,011,082,18,N,N,0,51,1023,1085,1023
01,011,083,18,N,N,0,53,767,823,767
01,011,084,18,N,N,0,42,783,828,783
01,011,085,18,N,N,0,56,1056,1095,1056
01,011,086,18,N,N,0,63,986,1049,986
01,011,087,18,N,N,0,22,714,745,714
01,011,088,18,N,N,0,34,709,746,709
01,011,089,18,N,N,0,68,987,1050,987
01,011,090,18,N,N,0,21,673,697,673
01,011,091,18,N,N,0,41,909,954,909
01,011,092,18,N,N,0,24,602,631,602
01,011,093,18,N,N,0,35,730,778,730
01,011,094,18,N,N,0,35,1046,1093,1046
01,011,095,18,N,N,0,58,1033,1106,1033
01,011,096,18,N,N,0,31,717,755,717
01,011,097,18,N,N,0,29,774,819,774
01,011,098,18,N,N,0,37,799,833,799
01,011,099,18,N,N,0,42,937,993,937
01,011,100,18,N,N,0,51,1002,1059,1002
01,011,101,18,N,N,0,34,827,874,827
01,011,102,18,N,N,0,25,719,751,719
01,011,103,18,N,N,0,24,664,686,664
01,011,104,18,N,N,0,37,738,754,738
01,011,105,18,N,N,0,30,666,701,666
01,011,106,18,N,N,0,31,771,801,771
01,011,107,18,N,N,0,28,834,875,834
01,011,108,18,N,N,0,29,800,830,800
01,011,109,18,N,N,0,28,949,976,949
01,011,110,18,N,N,0,30,1026,1052,1026
01,011,111,18,N,N,0,19,792,811,792
01,011,112,18,N,N,0,50,1152,1199,1152
01,011,113,18,N,N,0,40,1010,1076,1010
01,011,114,18,N,N,0,35,805,840,805
01,011,115,02,N,I,6139,0,0,0,6139
01,012,001,03,N,N,0,43,643,694,643
01,012,002,03,N,N,0,36,643,680,643
01,012,003,03,N,N,0,28,475,510,475
01,012,004,03,N,N,0,47,702,754,702
01,012,005,03,N,N,0,38,569,620,569
01,012,006,03,I,N,0,51,482,528,482
01,012,007,03,N,N,0,47,714,764,714
01,012,008,03,N,N,0,46,771,827,771
01,012,009,03,N,N,0,56,844,908,844
01,012,010,03,N,N,0,53,931,985,931
01,012,011,03,N,N,0,53,725,772,725
01,012,012,03,N,N,0,56,880,939,880
01,012,013,03,N,N,0,43,584,627,584
01,012,014,03,N,N,0,46,619,666,619
01,012,015,03,N,N,0,38,663,710,663
01,012,016,03,N,N,0,31,637,664,637
01,012,017,03,N,N,0,53,915,962,915
01,012,018,03,N,N,0,72,801,872,801
01,012,019,03,N,N,0,41,724,776,724
01,012,020,03,N,N,0,53,706,762,706
01,012,021,03,N,N,0,41,691,739,691
01,012,022,03,N,N,0,49,472,528,472
01,012,023,03,N,N,0,36,634,672,634
01,012,024,03,N,N,0,38,578,613,578
01,012,025,03,N,N,0,58,728,788,728
01,012,026,03,N,N,0,45,680,728,680
01,012,027,03,N,N,0,44,640,692,640
01,012,028,03,N,N,0,55,931,993,931
01,012,029,03,N,N,0,53,682,731,682
01,012,030,03,N,N,0,68,868,943,868
01,012,031,03,N,N,0,43,658,699,658
01,012,032,03,N,N,0,53,760,811,760
01,012,033,03,N,N,0,52,877,937,877
01,012,034,03,N,N,0,68,809,877,809
01,012,035,03,N,N,0,44,810,861,810
01,012,036,03,N,N,0,42,632,675,632
01,012,037,03,N,N,0,32,734,763,734
01,012,038,03,N,N,0,54,890,945,890
01,012,039,03,N,N,0,75,952,1025,952
01,012,040,03,N,N,0,47,705,753,705
01,012,041,03,N,N,0,28,510,541,510
01,012,042,03,N,N,0,60,818,882,818
01,012,043,03,N,N,0,66,841,911,841
01,012,044,03,N,N,0,65,928,1005,928
01,012,045,03,N,N,0,44,623,665,623
01,012,046,03,N,N,0,39,922,968,922
01,012,047,03,N,N,0,54,996,1057,996
01,012,048,03,N,N,0,53,787,852,787
01,012,049,03,N,N,0,58,808,869,808
01,012,050,03,N,N,0,52,754,801,754
01,012,051,03,N,N,0,28,552,579,552
01,012,052,03,N,N,0,59,831,899,831
01,012,053,03,N,N,0,38,829,875,829
01,012,054,03,N,N,0,50,656,701,656
01,012,055,03,N,N,0,43,664,708,664
01,012,099,03,N,I,2504,0,0,0,2504
01,013,001,07,N,N,0,80,946,1048,946
01,013,002,07,N,N,0,51,896,967,896
01,013,003,07,N,N,0,84,866,954,866
01,013,004,07,N,N,0,75,852,932,852
01,013,005,07,N,N,0,74,854,931,854
01,013,006,07,N,N,0,67,1091,1174,1091
01,013,007,07,N,N,0,66,940,1018,940
01,013,008,07,N,N,0,66,1014,1097,1014
01,013,009,07,N,N,0,95,1008,1098,1008
01,013,010,07,N,N,0,82,959,1047,959
01,013,011,07,N,N,0,51,703,749,703
01,013,012,07,N,N,0,60,861,937,861
01,013,013,07,N,N,0,49,927,989,927
01,013,014,07,N,N,0,65,953,1031,953
01,013,015,07,N,N,0,68,1001,1066,1001
01,013,016,07,N,N,0,58,794,852,794
01,013,017,07,N,N,0,80,992,1090,992
01,013,018,07,N,N,0,86,995,1088,995
01,013,019,07,N,N,0,69,1033,1132,1033
01,013,020,07,N,N,0,56,1120,1171,1120
01,013,021,07,N,N,0,59,1065,1140,1065
01,013,022,07,N,N,0,68,1121,1213,1121
01,013,023,07,N,N,0,66,1115,1197,1115
01,013,024,07,N,N,0,77,1059,1142,1059
01,013,025,07,N,N,0,60,816,851,816
01,013,026,07,N,N,0,47,920,977,920
01,013,027,07,N,N,0,77,1092,1173,1092
01,013,028,07,N,N,0,57,830,890,830
01,013,029,07,N,N,0,67,932,995,932
01,013,030,07,N,N,0,51,923,981,923
01,013,031,07,N,N,0,40,885,948,885
01,013,032,07,N,N,0,40,897,949,897
01,013,033,07,N,N,0,47,933,995,933
01,013,034,07,N,N,0,44,1070,1121,1070
01,013,035,07,N,N,0,66,1021,1096,1021
01,013,036,07,N,N,0,48,1045,1089,1045
01,013,037,07,N,N,0,57,1112,1168,1112
01,013,038,07,N,N,0,46,1000,1061,1000
01,013,039,07,N,N,0,73,1200,1228,1200
01,013,040,07,N,N,0,28,809,818,809
01,013,041,07,N,N,0,50,881,945,881
01,013,042,07,N,N,0,40,966,1022,966
01,013,043,07,N,N,0,40,661,697,661
01,013,044,07,N,N,0,46,916,975,916
01,013,045,07,N,N,0,48,978,1027,978
01,013,046,07,N,N,0,33,902,949,902
01,013,047,07,N,N,0,86,1013,1095,1013
01,013,048,07,N,N,0,49,1207,1264,1207
01,013,049,07,N,N,0,58,1083,1139,1083
01,013,050,07,N,N,0,54,967,1022,967
01,013,051,07,N,N,0,61,981,1043,981
01,013,052,07,N,N,0,38,954,1001,954
01,013,053,07,N,N,0,81,1016,1092,1016
01,013,054,07,N,N,0,41,823,886,823
01,013,055,07,N,N,0,36,819,869,819
01,013,056,07,N,N,0,31,719,757,719
01,013,057,07,N,N,0,64,1077,1137,1077
01,013,058,07,N,N,0,46,1185,1254,1185
01,013,059,07,N,N,0,55,1139,1191,1139
01,013,060,07,N,N,0,37,989,1036,989
01,013,061,07,N,N,0,40,871,911,871
01,013,062,07,I,N,0,20,694,713,694
01,013,063,07,N,N,0,88,1288,1362,1288
01,013,064,07,N,N,0,68,1061,1119,1061
01,013,065,07,N,N,0,42,882,904,882
01,013,066,07,N,N,0,43,825,877,825
01,013,067,11,N,N,0,52,1092,1150,1092
01,013,068,11,N,N,0,52,1166,1216,1166
01,013,069,07,N,N,0,51,1046,1122,1046
01,013,070,07,N,N,0,26,878,889,878
01,013,071,07,N,N,0,48,1094,1146,1094
01,013,072,07,N,N,0,32,717,750,717
01,013,073,07,N,N,0,45,1113,1168,1113
01,013,074,07,N,N,0,31,1011,1041,1011
01,013,075,11,N,N,0,42,892,924,892
01,013,076,11,N,N,0,52,1301,1345,1301
01,013,077,11,N,N,0,26,1163,1194,1163
01,013,078,11,N,N,0,44,831,879,831
01,013,079,11,N,N,0,56,1102,1161,1102
01,013,080,11,N,N,0,36,975,1004,975
01,013,081,07,N,N,0,35,741,770,741
01,013,082,07,N,N,0,74,1190,1276,1190
01,013,083,07,N,N,0,48,1282,1338,1282
01,013,084,07,N,N,0,70,1109,1160,1109
01,013,085,07,N,N,0,60,1191,1217,1191
01,013,086,11,N,N,0,30,682,713,682
01,013,087,11,N,N,0,34,961,982,961
01,013,088,07,N,I,5671,0,0,0,5671
01,014,001,08,N,N,0,48,1073,1115,1073
01,014,002,08,N,N,0,51,1089,1147,1089
01,014,003,08,N,N,0,78,1101,1177,1101
01,014,004,08,N,N,0,72,1170,1237,1170
01,014,005,08,N,N,0,81,1394,1477,1394
01,014,006,08,N,N,0,66,1121,1203,1121
01,014,007,08,N,N,0,90,1084,1181,1084
01,014,008,08,N,N,0,75,1083,1147,1083
01,014,009,08,N,N,0,52,1033,1099,1033
01,014,010,08,N,N,0,69,1003,1082,1003
01,014,011,08,N,N,0,58,1175,1229,1175
01,014,012,08,N,N,0,63,1054,1127,1054
01,014,013,08,I,N,0,57,927,984,927
01,014,014,08,N,N,0,48,1243,1298,1243
01,014,015,08,N,N,0,60,988,1040,988
01,014,016,08,N,N,0,68,1253,1326,1253
01,014,017,08,N,N,0,63,1087,1141,1087
01,014,018,08,N,N,0,59,1128,1207,1128
01,014,019,08,N,N,0,74,1193,1273,1193
01,014,020,08,N,N,0,43,1185,1239,1185
01,014,021,08,N,N,0,90,1273,1365,1273
01,014,022,08,N,N,0,55,1153,1218,1153
01,014,023,08,N,N,0,60,1224,1272,1224
01,014,024,08,N,N,0,64,1106,1163,1106
01,014,025,08,N,N,0,75,1191,1269,1191
01,014,026,08,N,N,0,51,1112,1169,1112
01,014,027,08,N,N,0,54,1109,1173,1109
01,014,028,08,N,N,0,41,1035,1078,1035
01,014,029,08,N,N,0,74,1142,1216,1142
01,014,030,08,N,N,0,75,1138,1202,1138
01,014,031,08,N,N,0,38,1355,1391,1355
01,014,032,08,N,N,0,46,1091,1165,1091
01,014,033,08,N,N,0,63,1131,1200,1131
01,014,034,08,N,N,0,44,1133,1172,1133
01,014,035,08,N,N,0,58,1134,1216,1134
01,014,036,08,N,N,0,73,1130,1212,1130
01,014,037,08,N,N,0,61,1238,1310,1238
01,014,038,13,N,N,0,70,1213,1285,1213
01,014,039,13,N,N,0,36,983,1018,983
01,014,040,13,N,N,0,44,1048,1089,1048
01,014,041,13,N,N,0,51,1178,1241,1178
01,014,042,13,N,N,0,57,1036,1101,1036
01,014,043,13,N,N,0,38,1347,1375,1347
01,014,044,13,N,N,0,46,1151,1207,1151
01,014,045,08,N,N,0,48,1100,1158,1100
01,014,046,08,N,N,0,36,1059,1104,1059
01,014,047,13,N,N,0,42,1237,1277,1237
01,014,048,08,N,N,0,33,988,1025,988
01,014,049,08,N,N,0,39,1147,1181,1147
01,014,050,08,N,N,0,27,1034,1071,1034
01,014,051,08,N,N,0,34,1086,1126,1086
01,014,052,08,N,N,0,38,1016,1060,1016
01,014,053,08,N,N,0,41,998,1046,998
01,014,054,08,N,N,0,47,1025,1087,1025
01,014,055,08,N,N,0,41,1166,1214,1166
01,014,056,08,N,N,0,51,1092,1144,1092
01,014,057,08,N,N,0,49,1164,1240,1164
01,014,058,08,N,N,0,46,939,998,939
01,014,059,08,N,N,0,47,1069,1128,1069
01,014,060,08,N,N,0,34,1146,1195,1146
01,014,061,08,N,N,0,43,1213,1261,1213
01,014,062,13,N,N,0,40,1117,1157,1117
01,014,063,13,N,N,0,50,1044,1107,1044
01,014,064,08,N,N,0,55,1044,1118,1044
01,014,065,13,N,N,0,48,1205,1262,1205
01,014,066,08,N,N,0,75,1249,1334,1249
01,014,067,08,N,N,0,44,1050,1098,1050
01,014,068,08,N,N,0,69,1099,1172,1099
01,014,069,08,N,N,0,54,1047,1108,1047
01,014,070,08,N,N,0,59,1033,1095,1033
01,014,071,08,N,N,0,50,1061,1128,1061
01,014,072,08,N,N,0,59,1072,1136,1072
01,014,073,08,N,N,0,65,1107,1186,1107
01,014,074,08,N,N,0,51,1132,1191,1132
01,014,075,08,N,N,0,43,995,1033,995
01,014,076,08,N,I,5363,0,0,0,5363
01,015,001,12,N,N,0,14,848,864,848
01,015,002,12,N,N,0,20,827,847,827
01,015,003,12,N,N,0,33,1077,1124,1077
01,015,004,12,N,N,0,13,901,919,901
01,015,005,12,N,N,0,23,738,762,738
01,015,006,12,N,N,0,25,1042,1065,1042
01,015,007,12,N,N,0,19,728,762,728
01,015,008,12,N,N,0,21,709,729,709
01,015,009,12,N,N,0,22,854,872,854
01,015,010,12,N,N,0,24,784,803,784
01,015,011,12,N,N,0,23,810,842,810
01,015,012,12,N,N,0,28,1064,1097,1064
01,015,013,12,N,N,0,26,1217,1267,1217
01,015,014,12,N,N,0,30,804,826,804
01,015,015,12,N,I,1705,30,976,1002,2681
01,015,016,12,N,N,0,28,1117,1151,1117
01,015,017,12,N,N,0,14,731,746,731
01,015,018,12,N,N,0,17,739,766,739
01,015,019,12,N,N,0,20,983,1020,983
01,015,020,12,N,N,0,24,1067,1099,1067
01,015,021,12,N,N,0,34,981,1023,981
01,015,022,12,N,N,0,36,1071,1100,1071
01,015,023,12,N,N,0,27,726,759,726
01,015,024,12,N,N,0,20,971,1007,971
01,015,025,12,N,N,0,24,977,1000,977
01,015,026,12,N,N,0,39,788,844,788
01,015,027,12,N,N,0,23,809,839,809
01,015,028,12,N,N,0,28,778,814,778
01,015,029,12,N,N,0,37,789,824,789
01,015,030,12,N,N,0,14,681,697,681
01,015,031,12,N,N,0,20,760,779,760
01,015,032,12,N,N,0,22,758,788,758
01,015,033,12,N,N,0,28,829,858,829
01,015,034,12,N,N,0,18,715,741,715
01,015,035,12,N,N,0,17,1068,1098,1068
01,015,036,12,N,N,0,30,826,859,826
01,015,037,12,N,N,0,20,791,820,791
01,015,038,12,N,N,0,32,944,987,944
01,015,039,12,N,N,0,24,923,950,923
01,015,040,12,I,N,0,15,699,716,699
01,015,041,12,N,N,0,24,733,762,733
01,015,042,12,N,N,0,24,888,917,888
01,015,043,12,N,N,0,43,862,915,862
01,015,044,12,N,N,0,20,842,866,842
01,015,045,12,N,N,0,18,705,724,705
01,015,046,12,N,N,0,19,843,869,843
01,015,047,12,N,N,0,14,804,823,804
01,015,048,12,N,N,0,10,726,738,726
01,015,049,12,N,N,0,14,735,773,735
01,015,050,12,N,N,0,12,650,667,650
01,015,051,12,N,N,0,14,681,702,681
01,015,052,12,N,N,0,30,796,850,796
01,015,053,12,N,N,0,20,714,741,714
01,015,054,12,N,N,0,22,888,908,888
01,015,055,12,N,N,0,23,830,863,830
01,015,056,12,N,N,0,24,825,854,825
01,015,057,12,N,N,0,21,881,915,881
01,015,058,12,N,N,0,24,760,792,760
01,015,059,12,N,N,0,15,793,812,793
01,015,060,12,N,N,0,23,1040,1078,1040
01,015,061,12,N,N,0,27,986,1023,986
01,015,062,12,N,N,0,19,762,786,762
01,015,063,12,N,N,0,20,938,959,938
01,015,064,12,N,N,0,26,895,918,895
01,015,065,12,N,N,0,25,705,741,705
01,015,066,12,N,N,0,31,814,852,814
01,015,067,12,N,N,0,30,901,942,901
01,015,068,12,N,N,0,21,751,767,751
01,015,069,12,N,N,0,17,740,764,740
01,015,070,12,N,N,0,27,823,864,823
01,016,001,13,N,N,0,24,1008,1034,1008
01,016,002,13,N,N,0,37,978,1023,978
01,016,003,13,N,N,0,30,919,958,919
01,016,004,13,N,N,0,43,886,916,886
01,016,005,13,N,N,0,25,829,851,829
01,016,006,13,N,N,0,39,1115,1138,1115
01,016,007,13,N,N,0,20,1076,1092,1076
01,016,008,13,N,N,0,24,1014,1041,1014
01,016,009,13,N,N,0,22,970,1003,970
01,016,010,13,N,N,0,21,938,963,938
01,016,011,13,N,N,0,25,1019,1058,1019
01,016,012,13,N,N,0,42,967,1014,967
01,016,013,13,N,N,0,22,873,905,873
01,016,014,13,N,N,0,24,966,988,966
01,016,015,13,N,N,0,21,1024,1055,1024
01,016,016,13,N,N,0,22,804,815,804
01,016,017,13,N,N,0,20,831,854,831
01,016,018,13,N,N,0,22,804,820,804
01,016,019,13,N,N,0,28,686,724,686
01,016,020,13,N,N,0,24,742,770,742
01,016,021,13,N,N,0,31,766,791,766
01,016,022,13,N,N,0,37,767,799,767
01,016,023,13,N,N,0,38,883,916,883
01,016,024,13,N,N,0,21,769,795,769
01,016,025,13,N,N,0,32,791,833,791
01,016,026,13,N,N,0,22,1002,1029,1002
01,016,027,13,N,N,0,23,976,1014,976
01,016,028,13,N,N,0,32,729,763,729
01,016,029,13,N,N,0,34,752,800,752
01,016,030,13,N,N,0,22,918,936,918
01,016,031,13,N,N,0,20,812,837,812
01,016,032,13,N,N,0,18,1040,1066,1040
01,016,033,13,N,N,0,41,1108,1161,1108
01,016,034,13,N,N,0,28,920,950,920
01,016,035,13,N,N,0,42,1075,1123,1075
01,016,036,13,N,N,0,29,840,873,840
01,016,037,13,N,N,0,19,730,740,730
01,016,038,13,N,N,0,32,906,943,906
01,016,039,13,N,N,0,22,780,804,780
01,016,040,13,N,N,0,26,990,999,990
01,016,041,13,N,N,0,22,733,755,733
01,016,042,13,N,N,0,25,895,921,895
01,016,043,13,N,N,0,22,956,978,956
01,016,044,13,N,N,0,26,906,940,906
01,016,045,13,N,N,0,22,967,999,967
01,016,046,13,N,N,0,22,724,748,724
01,016,047,13,N,N,0,13,638,660,638
01,016,048,13,N,N,0,43,913,957,913
01,016,049,13,N,N,0,39,925,977,925
01,016,050,13,N,N,0,22,761,792,761
01,016,051,13,N,N,0,47,972,1015,972
01,016,052,13,N,N,0,26,867,888,867
01,016,053,13,I,N,0,25,731,763,731
01,016,054,13,N,N,0,21,914,947,914
01,016,055,13,N,N,0,28,910,953,910
01,016,056,13,N,N,0,26,841,858,841
01,016,057,13,N,N,0,27,1083,1114,1083
01,016,058,13,N,N,0,21,768,794,768
01,016,059,13,N,N,0,28,890,910,890
01,016,060,13,N,N,0,28,1084,1117,1084
01,016,061,13,N,N,0,21,771,792,771
01,016,062,13,N,I,1606,0,0,0,1606
01,017,001,14,N,N,0,18,821,828,821
01,017,002,14,N,N,0,22,836,868,836
01,017,003,14,N,N,0,24,890,918,890
01,017,004,14,N,N,0,28,803,838,803
01,017,005,14,N,N,0,28,711,740,711
01,017,006,14,N,N,0,30,807,842,807
01,017,007,14,N,N,0,36,878,923,878
01,017,008,14,N,N,0,21,1067,1096,1067
01,017,009,14,N,N,0,17,927,949,927
01,017,010,14,N,N,0,24,757,788,757
01,017,011,14,N,N,0,23,974,1009,974
01,017,012,14,N,N,0,17,829,865,829
01,017,013,14,N,N,0,36,838,886,838
01,017,014,14,N,N,0,22,901,932,901
01,017,015,14,N,N,0,16,782,808,782
01,017,016,14,I,N,0,1,370,388,370
01,017,017,14,N,N,0,13,674,682,674
01,017,018,14,N,N,0,25,786,823,786
01,017,019,14,N,N,0,26,932,961,932
01,017,020,14,N,N,0,17,773,787,773
01,017,021,14,N,I,1350,6,284,296,1634
01,017,022,14,N,N,0,33,873,917,873
01,017,023,14,N,N,0,16,948,968,948
01,017,024,14,N,N,0,25,946,966,946
01,017,025,14,N,N,0,30,1060,1093,1060
01,017,026,14,N,N,0,44,834,880,834
01,017,027,14,N,N,0,15,630,646,630
01,017,028,14,N,N,0,16,714,729,714
01,017,029,14,N,N,0,30,912,950,912
01,017,030,14,N,N,0,30,941,967,941
01,017,031,14,N,N,0,33,843,895,843
01,017,032,14,N,N,0,16,870,889,870
01,017,033,14,N,N,0,20,876,898,876
01,017,034,14,N,N,0,22,881,908,881
01,017,035,14,N,N,0,26,1042,1073,1042
01,017,036,14,N,N,0,17,987,1008,987
01,017,037,14,N,N,0,15,997,1023,997
01,017,038,14,N,N,0,21,1092,1097,1092
01,017,039,14,N,N,0,35,977,1018,977
01,017,040,14,N,N,0,29,1085,1124,1085
01,017,041,14,N,N,0,29,1034,1061,1034
01,017,042,14,N,N,0,49,1067,1121,1067
01,017,043,14,N,N,0,39,960,1003,960
01,017,044,14,N,N,0,9,741,746,741
01,017,045,14,N,N,0,21,813,838,813
01,017,046,14,N,N,0,29,1049,1063,1049
01,017,047,14,N,N,0,33,1063,1098,1063
01,017,048,14,N,N,0,17,842,856,842
01,017,049,14,N,N,0,23,904,928,904
01,017,050,14,N,N,0,17,787,812,787
01,017,051,14,N,N,0,30,1187,1235,1187
01,017,052,14,N,N,0,32,994,1023,994
01,017,053,14,N,N,0,29,866,905,866
01,017,054,14,N,N,0,21,744,765,744
01,017,055,14,N,N,0,28,916,955,916
01,017,056,14,N,N,0,21,1010,1035,1010
01,017,057,14,N,N,0,16,766,785,766
01,017,058,14,N,N,0,22,938,960,938
01,017,059,14,N,N,0,28,1099,1122,1099
01,017,060,14,N,N,0,29,961,992,961
01,017,061,14,N,N,0,24,1011,1047,1011
01,017,062,14,N,N,0,17,708,733,708
01,017,063,14,N,N,0,23,868,893,868
01,017,064,14,N,N,0,23,973,1000,973
01,017,065,14,N,N,0,15,895,904,895
01,017,066,14,N,N,0,16,901,929,901
01,017,067,14,N,N,0,26,899,934,899
01,017,068,14,N,N,0,21,940,968,940
01,017,069,14,N,N,0,22,843,873,843
01,017,070,14,N,N,0,30,897,926,897
01,017,071,14,N,N,0,29,874,903,874
01,017,072,14,N,N,0,32,951,982,951
01,017,073,14,N,N,0,29,972,1006,972
01,017,074,14,N,N,0,19,709,734,709
01,017,075,14,N,N,0,33,982,1012,982
01,017,076,14,N,N,0,8,547,552,547
01,018,001,15,N,N,0,28,1076,1103,1076
01,018,002,15,N,N,0,21,885,914,885
01,018,003,15,N,N,0,20,1087,1105,1087
01,018,004,15,N,N,0,31,1046,1089,1046
01,018,005,15,N,N,0,31,1161,1168,1161
01,018,006,15,N,N,0,14,921,940,921
01,018,007,15,N,N,0,27,848,881,848
01,018,008,15,N,N,0,32,831,875,831
01,018,009,15,N,N,0,26,754,781,754
01,018,010,15,N,N,0,26,950,978,950
01,018,011,15,N,I,1760,25,972,994,2732
01,018,012,15,N,N,0,14,835,852,835
01,018,013,15,N,N,0,22,1013,1039,1013
01,018,014,15,N,N,0,19,926,949,926
01,018,015,15,N,N,0,26,916,943,916
01,018,016,15,N,N,0,29,823,859,823
01,018,017,15,N,N,0,21,847,867,847
01,018,018,15,N,N,0,21,979,1002,979
01,018,019,15,N,N,0,24,1042,1073,1042
01,018,020,15,N,N,0,18,876,901,876
01,018,021,15,N,N,0,14,1000,1011,1000
01,018,022,15,N,N,0,19,841,855,841
01,018,023,15,N,N,0,27,902,931,902
01,018,024,15,N,N,0,19,969,1009,969
01,018,025,15,N,N,0,27,899,928,899
01,018,026,15,N,N,0,44,1060,1107,1060
01,018,027,15,N,N,0,23,1188,1216,1188
01,018,028,15,N,N,0,35,976,1021,976
01,018,029,15,N,N,0,36,1139,1172,1139
01,018,030,15,N,N,0,30,1035,1069,1035
01,018,031,15,N,N,0,19,1190,1217,1190
01,018,032,15,N,N,0,32,1017,1048,1017
01,018,033,15,N,N,0,23,986,1021,986
01,018,034,15,I,N,0,18,811,829,811
01,018,035,15,N,N,0,24,975,1003,975
01,018,036,15,N,N,0,22,942,965,942
01,018,037,15,N,N,0,24,905,922,905
01,018,038,15,N,N,0,21,1006,1034,1006
01,018,039,15,N,N,0,26,888,912,888
01,018,040,15,N,N,0,26,969,1000,969
01,018,041,15,N,N,0,28,1031,1074,1031
01,018,042,15,N,N,0,27,1116,1148,1116
01,018,043,15,N,N,0,25,806,835,806
01,018,044,15,N,N,0,34,1168,1213,1168
01,018,045,15,N,N,0,19,695,714,695
01,018,046,15,N,N,0,25,786,796,786
01,018,047,15,N,N,0,31,1026,1060,1026
01,018,048,15,N,N,0,21,780,816,780
01,018,049,15,N,N,0,45,1070,1120,1070
01,018,050,15,N,N,0,27,1022,1055,1022
01,018,051,15,N,N,0,11,884,905,884
01,018,052,15,N,N,0,32,986,1025,986
01,018,053,15,N,N,0,34,1157,1206,1157
01,018,054,15,N,N,0,24,1026,1047,1026
01,018,055,15,N,N,0,35,1078,1123,1078
01,018,056,15,N,N,0,39,1311,1346,1311
01,018,057,15,N,N,0,33,1078,1125,1078
01,018,058,15,N,N,0,35,1226,1276,1226
01,018,059,15,N,N,0,37,1320,1358,1320
01,018,060,15,N,N,0,32,1139,1179,1139
01,018,061,15,N,N,0,32,1323,1360,1323
01,018,062,15,N,N,0,39,1155,1204,1155
01,018,063,15,N,N,0,25,1174,1203,1174
01,018,064,15,N,N,0,17,922,937,922
01,018,065,15,N,N,0,24,1110,1135,1110
01,018,066,15,N,N,0,18,738,752,738
01,018,067,15,N,N,0,17,1064,1078,1064
01,018,068,15,N,N,0,24,934,956,934
01,018,069,15,N,N,0,33,1125,1171,1125
01,018,070,15,N,N,0,19,1053,1083,1053
01,018,071,15,N,N,0,14,849,860,849
01,018,072,15,N,N,0,33,1116,1157,1116
01,018,073,15,N,N,0,28,1100,1130,1100
01,018,074,15,N,N,0,24,1141,1180,1141
01,018,075,15,N,N,0,31,1216,1244,1216
01,018,076,15,N,N,0,25,966,990,966
01,019,001,09,N,N,0,30,938,976,938
01,019,002,09,N,N,0,29,1121,1148,1121
01,019,003,09,N,N,0,22,1130,1168,1130
01,019,004,09,N,N,0,33,962,1001,962
01,019,005,09,N,N,0,39,1269,1310,1269
01,019,006,09,N,N,0,37,1101,1141,1101
01,019,007,09,N,N,0,32,1006,1052,1006
01,019,008,09,N,N,0,21,921,940,921
01,019,009,09,N,N,0,25,970,1002,970
01,019,010,09,N,N,0,30,898,933,898
01,019,011,09,N,N,0,46,1305,1367,1305
01,019,012,09,N,N,0,33,1193,1224,1193
01,019,013,09,N,N,0,29,1062,1103,1062
01,019,014,09,N,N,0,43,1114,1167,1114
01,019,015,09,N,N,0,43,1065,1115,1065
01,019,016,09,N,N,0,32,1029,1066,1029
01,019,017,09,N,N,0,28,1087,1122,1087
01,019,018,09,N,N,0,41,1154,1191,1154
01,019,019,09,N,N,0,28,865,896,865
01,019,020,09,N,N,0,30,1064,1106,1064
01,019,021,09,N,N,0,41,1129,1187,1129
01,019,022,09,N,N,0,20,916,939,916
01,019,023,16,N,N,0,34,868,918,868
01,019,024,16,N,N,0,39,911,952,911
01,019,025,16,N,N,0,24,831,869,831
01,019,026,16,N,N,0,39,1119,1166,1119
01,019,027,16,N,N,0,39,946,977,946
01,019,028,16,N,N,0,27,889,922,889
01,019,029,16,N,N,0,31,1069,1101,1069
01,019,030,16,N,N,0,40,1075,1124,1075
01,019,031,16,N,N,0,28,1025,1060,1025
01,019,032,16,N,N,0,18,1159,1187,1159
01,019,033,16,N,N,0,25,898,931,898
01,019,034,16,N,N,0,39,1061,1097,1061
01,019,035,16,N,N,0,28,1204,1229,1204
01,019,036,16,N,N,0,26,1037,1081,1037
