TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2014EP,08_176_001,SMS,1
Listas,2014EP,08_176_001,A HAZA NEM ELADÓ,0
Listas,2014EP,08_177_001,FIDESZ-KDNP,57
Listas,2014EP,08_177_001,JOBBIK,12
Listas,2014EP,08_177_001,MSZP,2
Listas,2014EP,08_177_001,EGYÜTT-PM,1
Listas,2014EP,08_177_001,LMP,0
Listas,2014EP,08_177_001,SMS,0
Listas,2014EP,08_177_001,A HAZA NEM ELADÓ,0
Listas,2014EP,08_177_001,DEMOKRATIKUS KOALÍCIÓ,0
Listas,2014EP,08_178_001,FIDESZ-KDNP,182
Listas,2014EP,08_178_001,MSZP,29
Listas,2014EP,08_178_001,JOBBIK,29
Listas,2014EP,08_178_001,DEMOKRATIKUS KOALÍCIÓ,19
Listas,2014EP,08_178_001,LMP,6
Listas,2014EP,08_178_001,EGYÜTT-PM,5
Listas,2014EP,08_178_001,SMS,2
Listas,2014EP,08_178_001,A HAZA NEM ELADÓ,0
Listas,2014EP,08_179_001,FIDESZ-KDNP,74
Listas,2014EP,08_179_001,JOBBIK,10
Listas,2014EP,08_179_001,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,08_179_001,EGYÜTT-PM,6
Listas,2014EP,08_179_001,LMP,4
Listas,2014EP,08_179_001,MSZP,4
Listas,2014EP,08_179_001,SMS,0
Listas,2014EP,08_179_001,A HAZA NEM ELADÓ,0
Listas,2014EP,08_180_001,FIDESZ-KDNP,24
Listas,2014EP,08_180_001,LMP,9
Listas,2014EP,08_180_001,MSZP,8
Listas,2014EP,08_180_001,EGYÜTT-PM,4
Listas,2014EP,08_180_001,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,08_180_001,A HAZA NEM ELADÓ,1
Listas,2014EP,08_180_001,JOBBIK,1
Listas,2014EP,08_180_001,SMS,0
Listas,2014EP,08_181_001,FIDESZ-KDNP,111
Listas,2014EP,08_181_001,JOBBIK,19
Listas,2014EP,08_181_001,EGYÜTT-PM,16
Listas,2014EP,08_181_001,MSZP,15
Listas,2014EP,08_181_001,LMP,8
Listas,2014EP,08_181_001,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,08_181_001,SMS,0
Listas,2014EP,08_181_001,A HAZA NEM ELADÓ,0
Listas,2014EP,08_182_001,FIDESZ-KDNP,32
Listas,2014EP,08_182_001,DEMOKRATIKUS KOALÍCIÓ,11
Listas,2014EP,08_182_001,JOBBIK,10
Listas,2014EP,08_182_001,MSZP,7
Listas,2014EP,08_182_001,EGYÜTT-PM,5
Listas,2014EP,08_182_001,LMP,2
Listas,2014EP,08_182_001,A HAZA NEM ELADÓ,0
Listas,2014EP,08_182_001,SMS,0
Listas,2014EP,08_183_001,JOBBIK,27
Listas,2014EP,08_183_001,FIDESZ-KDNP,20
Listas,2014EP,08_183_001,MSZP,11
Listas,2014EP,08_183_001,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,08_183_001,EGYÜTT-PM,3
Listas,2014EP,08_183_001,LMP,1
Listas,2014EP,08_183_001,A HAZA NEM ELADÓ,1
Listas,2014EP,08_183_001,SMS,0
Listas,2014EP,09_001_001,FIDESZ-KDNP,102
Listas,2014EP,09_001_001,JOBBIK,20
Listas,2014EP,09_001_001,MSZP,19
Listas,2014EP,09_001_001,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,09_001_001,LMP,6
Listas,2014EP,09_001_001,SMS,0
Listas,2014EP,09_001_001,A HAZA NEM ELADÓ,0
Listas,2014EP,09_001_001,EGYÜTT-PM,0
Listas,2014EP,09_001_002,FIDESZ-KDNP,91
Listas,2014EP,09_001_002,JOBBIK,25
Listas,2014EP,09_001_002,MSZP,13
Listas,2014EP,09_001_002,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,09_001_002,EGYÜTT-PM,4
Listas,2014EP,09_001_002,LMP,3
Listas,2014EP,09_001_002,SMS,0
Listas,2014EP,09_001_002,A HAZA NEM ELADÓ,0
Listas,2014EP,09_002_001,FIDESZ-KDNP,84
Listas,2014EP,09_002_001,JOBBIK,26
Listas,2014EP,09_002_001,DEMOKRATIKUS KOALÍCIÓ,17
Listas,2014EP,09_002_001,MSZP,8
Listas,2014EP,09_002_001,LMP,3
Listas,2014EP,09_002_001,SMS,1
Listas,2014EP,09_002_001,EGYÜTT-PM,1
Listas,2014EP,09_002_001,A HAZA NEM ELADÓ,0
Listas,2014EP,09_003_001,FIDESZ-KDNP,92
Listas,2014EP,09_003_001,JOBBIK,39
Listas,2014EP,09_003_001,MSZP,23
Listas,2014EP,09_003_001,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,09_003_001,LMP,8
Listas,2014EP,09_003_001,EGYÜTT-PM,2
Listas,2014EP,09_003_001,A HAZA NEM ELADÓ,1
Listas,2014EP,09_003_001,SMS,1
Listas,2014EP,09_003_002,FIDESZ-KDNP,60
Listas,2014EP,09_003_002,JOBBIK,30
Listas,2014EP,09_003_002,MSZP,9
Listas,2014EP,09_003_002,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,09_003_002,EGYÜTT-PM,2
Listas,2014EP,09_003_002,A HAZA NEM ELADÓ,1
Listas,2014EP,09_003_002,SMS,0
Listas,2014EP,09_003_002,LMP,0
Listas,2014EP,09_004_001,FIDESZ-KDNP,116
Listas,2014EP,09_004_001,JOBBIK,47
Listas,2014EP,09_004_001,MSZP,23
Listas,2014EP,09_004_001,DEMOKRATIKUS KOALÍCIÓ,21
Listas,2014EP,09_004_001,EGYÜTT-PM,7
Listas,2014EP,09_004_001,LMP,6
Listas,2014EP,09_004_001,A HAZA NEM ELADÓ,1
Listas,2014EP,09_004_001,SMS,0
Listas,2014EP,09_005_001,FIDESZ-KDNP,174
Listas,2014EP,09_005_001,JOBBIK,60
Listas,2014EP,09_005_001,MSZP,29
Listas,2014EP,09_005_001,DEMOKRATIKUS KOALÍCIÓ,20
Listas,2014EP,09_005_001,EGYÜTT-PM,9
Listas,2014EP,09_005_001,LMP,8
Listas,2014EP,09_005_001,A HAZA NEM ELADÓ,2
Listas,2014EP,09_005_001,SMS,2
Listas,2014EP,09_005_002,FIDESZ-KDNP,146
Listas,2014EP,09_005_002,JOBBIK,48
Listas,2014EP,09_005_002,MSZP,20
Listas,2014EP,09_005_002,DEMOKRATIKUS KOALÍCIÓ,14
Listas,2014EP,09_005_002,LMP,9
Listas,2014EP,09_005_002,EGYÜTT-PM,6
Listas,2014EP,09_005_002,SMS,0
Listas,2014EP,09_005_002,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_003,FIDESZ-KDNP,184
Listas,2014EP,09_005_003,JOBBIK,63
Listas,2014EP,09_005_003,MSZP,13
Listas,2014EP,09_005_003,LMP,11
Listas,2014EP,09_005_003,DEMOKRATIKUS KOALÍCIÓ,10
Listas,2014EP,09_005_003,EGYÜTT-PM,3
Listas,2014EP,09_005_003,A HAZA NEM ELADÓ,2
Listas,2014EP,09_005_003,SMS,0
Listas,2014EP,09_005_004,FIDESZ-KDNP,132
Listas,2014EP,09_005_004,JOBBIK,57
Listas,2014EP,09_005_004,MSZP,12
Listas,2014EP,09_005_004,LMP,6
Listas,2014EP,09_005_004,EGYÜTT-PM,5
Listas,2014EP,09_005_004,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,09_005_004,SMS,2
Listas,2014EP,09_005_004,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_005,FIDESZ-KDNP,117
Listas,2014EP,09_005_005,JOBBIK,41
Listas,2014EP,09_005_005,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,09_005_005,MSZP,18
Listas,2014EP,09_005_005,EGYÜTT-PM,8
Listas,2014EP,09_005_005,LMP,8
Listas,2014EP,09_005_005,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_005,SMS,0
Listas,2014EP,09_005_006,FIDESZ-KDNP,173
Listas,2014EP,09_005_006,JOBBIK,14
Listas,2014EP,09_005_006,MSZP,8
Listas,2014EP,09_005_006,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,09_005_006,LMP,2
Listas,2014EP,09_005_006,A HAZA NEM ELADÓ,2
Listas,2014EP,09_005_006,EGYÜTT-PM,1
Listas,2014EP,09_005_006,SMS,0
Listas,2014EP,09_005_007,FIDESZ-KDNP,149
Listas,2014EP,09_005_007,JOBBIK,63
Listas,2014EP,09_005_007,MSZP,24
Listas,2014EP,09_005_007,DEMOKRATIKUS KOALÍCIÓ,12
Listas,2014EP,09_005_007,LMP,10
Listas,2014EP,09_005_007,EGYÜTT-PM,9
Listas,2014EP,09_005_007,SMS,3
Listas,2014EP,09_005_007,A HAZA NEM ELADÓ,1
Listas,2014EP,09_005_008,FIDESZ-KDNP,165
Listas,2014EP,09_005_008,JOBBIK,45
Listas,2014EP,09_005_008,DEMOKRATIKUS KOALÍCIÓ,12
Listas,2014EP,09_005_008,MSZP,11
Listas,2014EP,09_005_008,LMP,6
Listas,2014EP,09_005_008,EGYÜTT-PM,3
Listas,2014EP,09_005_008,A HAZA NEM ELADÓ,1
Listas,2014EP,09_005_008,SMS,0
Listas,2014EP,09_005_009,FIDESZ-KDNP,97
Listas,2014EP,09_005_009,JOBBIK,50
Listas,2014EP,09_005_009,MSZP,11
Listas,2014EP,09_005_009,DEMOKRATIKUS KOALÍCIÓ,7
Listas,2014EP,09_005_009,LMP,6
Listas,2014EP,09_005_009,EGYÜTT-PM,3
Listas,2014EP,09_005_009,SMS,1
Listas,2014EP,09_005_009,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_010,FIDESZ-KDNP,76
Listas,2014EP,09_005_010,JOBBIK,29
Listas,2014EP,09_005_010,MSZP,12
Listas,2014EP,09_005_010,EGYÜTT-PM,6
Listas,2014EP,09_005_010,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,09_005_010,LMP,5
Listas,2014EP,09_005_010,SMS,2
Listas,2014EP,09_005_010,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_011,FIDESZ-KDNP,152
Listas,2014EP,09_005_011,JOBBIK,30
Listas,2014EP,09_005_011,MSZP,8
Listas,2014EP,09_005_011,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,09_005_011,LMP,6
Listas,2014EP,09_005_011,EGYÜTT-PM,2
Listas,2014EP,09_005_011,SMS,1
Listas,2014EP,09_005_011,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_012,FIDESZ-KDNP,97
Listas,2014EP,09_005_012,JOBBIK,28
Listas,2014EP,09_005_012,LMP,6
Listas,2014EP,09_005_012,MSZP,3
Listas,2014EP,09_005_012,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,09_005_012,A HAZA NEM ELADÓ,1
Listas,2014EP,09_005_012,SMS,1
Listas,2014EP,09_005_012,EGYÜTT-PM,0
Listas,2014EP,09_005_013,FIDESZ-KDNP,111
Listas,2014EP,09_005_013,JOBBIK,40
Listas,2014EP,09_005_013,MSZP,13
Listas,2014EP,09_005_013,DEMOKRATIKUS KOALÍCIÓ,13
Listas,2014EP,09_005_013,LMP,2
Listas,2014EP,09_005_013,SMS,2
Listas,2014EP,09_005_013,EGYÜTT-PM,2
Listas,2014EP,09_005_013,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_014,FIDESZ-KDNP,104
Listas,2014EP,09_005_014,JOBBIK,56
Listas,2014EP,09_005_014,MSZP,32
Listas,2014EP,09_005_014,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,09_005_014,EGYÜTT-PM,9
Listas,2014EP,09_005_014,LMP,9
Listas,2014EP,09_005_014,A HAZA NEM ELADÓ,1
Listas,2014EP,09_005_014,SMS,0
Listas,2014EP,09_005_015,FIDESZ-KDNP,122
Listas,2014EP,09_005_015,JOBBIK,45
Listas,2014EP,09_005_015,MSZP,28
Listas,2014EP,09_005_015,DEMOKRATIKUS KOALÍCIÓ,15
Listas,2014EP,09_005_015,EGYÜTT-PM,9
Listas,2014EP,09_005_015,LMP,6
Listas,2014EP,09_005_015,A HAZA NEM ELADÓ,1
Listas,2014EP,09_005_015,SMS,0
Listas,2014EP,09_005_016,FIDESZ-KDNP,114
Listas,2014EP,09_005_016,JOBBIK,47
Listas,2014EP,09_005_016,DEMOKRATIKUS KOALÍCIÓ,15
Listas,2014EP,09_005_016,LMP,10
Listas,2014EP,09_005_016,MSZP,6
Listas,2014EP,09_005_016,EGYÜTT-PM,3
Listas,2014EP,09_005_016,SMS,1
Listas,2014EP,09_005_016,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_017,FIDESZ-KDNP,21
Listas,2014EP,09_005_017,JOBBIK,4
Listas,2014EP,09_005_017,MSZP,2
Listas,2014EP,09_005_017,EGYÜTT-PM,1
Listas,2014EP,09_005_017,SMS,0
Listas,2014EP,09_005_017,DEMOKRATIKUS KOALÍCIÓ,0
Listas,2014EP,09_005_017,A HAZA NEM ELADÓ,0
Listas,2014EP,09_005_017,LMP,0
Listas,2014EP,09_006_001,FIDESZ-KDNP,81
Listas,2014EP,09_006_001,MSZP,20
Listas,2014EP,09_006_001,JOBBIK,18
Listas,2014EP,09_006_001,LMP,6
Listas,2014EP,09_006_001,DEMOKRATIKUS KOALÍCIÓ,5
Listas,2014EP,09_006_001,EGYÜTT-PM,4
Listas,2014EP,09_006_001,A HAZA NEM ELADÓ,2
Listas,2014EP,09_006_001,SMS,2
Listas,2014EP,09_006_002,FIDESZ-KDNP,82
Listas,2014EP,09_006_002,JOBBIK,27
Listas,2014EP,09_006_002,MSZP,14
Listas,2014EP,09_006_002,DEMOKRATIKUS KOALÍCIÓ,12
Listas,2014EP,09_006_002,A HAZA NEM ELADÓ,2
Listas,2014EP,09_006_002,LMP,2
Listas,2014EP,09_006_002,EGYÜTT-PM,2
Listas,2014EP,09_006_002,SMS,0
Listas,2014EP,09_006_003,FIDESZ-KDNP,73
Listas,2014EP,09_006_003,JOBBIK,25
Listas,2014EP,09_006_003,DEMOKRATIKUS KOALÍCIÓ,8
Listas,2014EP,09_006_003,MSZP,8
Listas,2014EP,09_006_003,LMP,3
Listas,2014EP,09_006_003,EGYÜTT-PM,1
Listas,2014EP,09_006_003,SMS,0
Listas,2014EP,09_006_003,A HAZA NEM ELADÓ,0
Listas,2014EP,09_007_001,FIDESZ-KDNP,72
Listas,2014EP,09_007_001,MSZP,9
Listas,2014EP,09_007_001,JOBBIK,7
Listas,2014EP,09_007_001,EGYÜTT-PM,3
Listas,2014EP,09_007_001,LMP,1
Listas,2014EP,09_007_001,DEMOKRATIKUS KOALÍCIÓ,1
Listas,2014EP,09_007_001,A HAZA NEM ELADÓ,0
Listas,2014EP,09_007_001,SMS,0
Listas,2014EP,09_008_001,FIDESZ-KDNP,64
Listas,2014EP,09_008_001,JOBBIK,43
Listas,2014EP,09_008_001,MSZP,14
Listas,2014EP,09_008_001,DEMOKRATIKUS KOALÍCIÓ,4
Listas,2014EP,09_008_001,LMP,1
Listas,2014EP,09_008_001,EGYÜTT-PM,1
Listas,2014EP,09_008_001,SMS,0
Listas,2014EP,09_008_001,A HAZA NEM ELADÓ,0
Listas,2014EP,09_008_002,FIDESZ-KDNP,77
Listas,2014EP,09_008_002,JOBBIK,43
Listas,2014EP,09_008_002,MSZP,20
Listas,2014EP,09_008_002,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,09_008_002,EGYÜTT-PM,5
Listas,2014EP,09_008_002,LMP,4
Listas,2014EP,09_008_002,A HAZA NEM ELADÓ,0
Listas,2014EP,09_008_002,SMS,0
Listas,2014EP,09_009_001,FIDESZ-KDNP,90
Listas,2014EP,09_009_001,DEMOKRATIKUS KOALÍCIÓ,41
Listas,2014EP,09_009_001,MSZP,41
Listas,2014EP,09_009_001,JOBBIK,35
Listas,2014EP,09_009_001,EGYÜTT-PM,20
Listas,2014EP,09_009_001,LMP,7
Listas,2014EP,09_009_001,SMS,4
Listas,2014EP,09_009_001,A HAZA NEM ELADÓ,1
Listas,2014EP,09_009_002,FIDESZ-KDNP,90
Listas,2014EP,09_009_002,JOBBIK,35
Listas,2014EP,09_009_002,DEMOKRATIKUS KOALÍCIÓ,32
Listas,2014EP,09_009_002,MSZP,31
Listas,2014EP,09_009_002,EGYÜTT-PM,9
Listas,2014EP,09_009_002,LMP,9
Listas,2014EP,09_009_002,SMS,1
Listas,2014EP,09_009_002,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_003,FIDESZ-KDNP,95
Listas,2014EP,09_009_003,JOBBIK,39
Listas,2014EP,09_009_003,MSZP,19
Listas,2014EP,09_009_003,DEMOKRATIKUS KOALÍCIÓ,13
Listas,2014EP,09_009_003,EGYÜTT-PM,8
Listas,2014EP,09_009_003,LMP,3
Listas,2014EP,09_009_003,SMS,1
Listas,2014EP,09_009_003,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_004,FIDESZ-KDNP,140
Listas,2014EP,09_009_004,JOBBIK,54
Listas,2014EP,09_009_004,MSZP,29
Listas,2014EP,09_009_004,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,09_009_004,LMP,8
Listas,2014EP,09_009_004,EGYÜTT-PM,4
Listas,2014EP,09_009_004,SMS,0
Listas,2014EP,09_009_004,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_005,FIDESZ-KDNP,57
Listas,2014EP,09_009_005,JOBBIK,16
Listas,2014EP,09_009_005,MSZP,12
Listas,2014EP,09_009_005,DEMOKRATIKUS KOALÍCIÓ,7
Listas,2014EP,09_009_005,EGYÜTT-PM,7
Listas,2014EP,09_009_005,SMS,3
Listas,2014EP,09_009_005,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_005,LMP,0
Listas,2014EP,09_009_006,FIDESZ-KDNP,56
Listas,2014EP,09_009_006,JOBBIK,21
Listas,2014EP,09_009_006,MSZP,18
Listas,2014EP,09_009_006,DEMOKRATIKUS KOALÍCIÓ,10
Listas,2014EP,09_009_006,EGYÜTT-PM,3
Listas,2014EP,09_009_006,LMP,2
Listas,2014EP,09_009_006,SMS,0
Listas,2014EP,09_009_006,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_007,FIDESZ-KDNP,109
Listas,2014EP,09_009_007,DEMOKRATIKUS KOALÍCIÓ,33
Listas,2014EP,09_009_007,JOBBIK,29
Listas,2014EP,09_009_007,MSZP,22
Listas,2014EP,09_009_007,LMP,12
Listas,2014EP,09_009_007,EGYÜTT-PM,8
Listas,2014EP,09_009_007,A HAZA NEM ELADÓ,4
Listas,2014EP,09_009_007,SMS,1
Listas,2014EP,09_009_008,FIDESZ-KDNP,73
Listas,2014EP,09_009_008,JOBBIK,21
Listas,2014EP,09_009_008,MSZP,16
Listas,2014EP,09_009_008,DEMOKRATIKUS KOALÍCIÓ,11
Listas,2014EP,09_009_008,LMP,1
Listas,2014EP,09_009_008,EGYÜTT-PM,1
Listas,2014EP,09_009_008,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_008,SMS,0
Listas,2014EP,09_009_009,FIDESZ-KDNP,170
Listas,2014EP,09_009_009,MSZP,31
Listas,2014EP,09_009_009,DEMOKRATIKUS KOALÍCIÓ,29
Listas,2014EP,09_009_009,JOBBIK,27
Listas,2014EP,09_009_009,EGYÜTT-PM,17
Listas,2014EP,09_009_009,LMP,9
Listas,2014EP,09_009_009,SMS,2
Listas,2014EP,09_009_009,A HAZA NEM ELADÓ,2
Listas,2014EP,09_009_010,FIDESZ-KDNP,70
Listas,2014EP,09_009_010,JOBBIK,24
Listas,2014EP,09_009_010,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,09_009_010,MSZP,16
Listas,2014EP,09_009_010,LMP,6
Listas,2014EP,09_009_010,EGYÜTT-PM,2
Listas,2014EP,09_009_010,SMS,1
Listas,2014EP,09_009_010,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_011,FIDESZ-KDNP,125
Listas,2014EP,09_009_011,JOBBIK,38
Listas,2014EP,09_009_011,MSZP,35
Listas,2014EP,09_009_011,DEMOKRATIKUS KOALÍCIÓ,19
Listas,2014EP,09_009_011,EGYÜTT-PM,9
Listas,2014EP,09_009_011,LMP,6
Listas,2014EP,09_009_011,A HAZA NEM ELADÓ,1
Listas,2014EP,09_009_011,SMS,0
Listas,2014EP,09_009_012,FIDESZ-KDNP,121
Listas,2014EP,09_009_012,DEMOKRATIKUS KOALÍCIÓ,29
Listas,2014EP,09_009_012,JOBBIK,28
Listas,2014EP,09_009_012,MSZP,12
Listas,2014EP,09_009_012,EGYÜTT-PM,9
Listas,2014EP,09_009_012,LMP,8
Listas,2014EP,09_009_012,SMS,1
Listas,2014EP,09_009_012,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_013,FIDESZ-KDNP,110
Listas,2014EP,09_009_013,JOBBIK,40
Listas,2014EP,09_009_013,DEMOKRATIKUS KOALÍCIÓ,27
Listas,2014EP,09_009_013,MSZP,24
Listas,2014EP,09_009_013,LMP,7
Listas,2014EP,09_009_013,A HAZA NEM ELADÓ,4
Listas,2014EP,09_009_013,EGYÜTT-PM,1
Listas,2014EP,09_009_013,SMS,0
Listas,2014EP,09_009_014,FIDESZ-KDNP,87
Listas,2014EP,09_009_014,JOBBIK,37
Listas,2014EP,09_009_014,MSZP,22
Listas,2014EP,09_009_014,DEMOKRATIKUS KOALÍCIÓ,18
Listas,2014EP,09_009_014,EGYÜTT-PM,10
Listas,2014EP,09_009_014,LMP,9
Listas,2014EP,09_009_014,SMS,2
Listas,2014EP,09_009_014,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_015,FIDESZ-KDNP,83
Listas,2014EP,09_009_015,JOBBIK,20
Listas,2014EP,09_009_015,MSZP,18
Listas,2014EP,09_009_015,DEMOKRATIKUS KOALÍCIÓ,10
Listas,2014EP,09_009_015,EGYÜTT-PM,5
Listas,2014EP,09_009_015,LMP,3
Listas,2014EP,09_009_015,SMS,2
Listas,2014EP,09_009_015,A HAZA NEM ELADÓ,0
Listas,2014EP,09_009_016,FIDESZ-KDNP,91
Listas,2014EP,09_009_016,JOBBIK,39
Listas,2014EP,09_009_016,MSZP,11
Listas,2014EP,09_009_016,DEMOKRATIKUS KOALÍCIÓ,11
Listas,2014EP,09_009_016,EGYÜTT-PM,5
Listas,2014EP,09_009_016,LMP,4
Listas,2014EP,09_009_016,SMS,0
Listas,2014EP,09_009_016,A HAZA NEM ELADÓ,0
Listas,2014EP,09_010_001,FIDESZ-KDNP,30
Listas,2014EP,09_010_001,JOBBIK,11
Listas,2014EP,09_010_001,DEMOKRATIKUS KOALÍCIÓ,3
Listas,2014EP,09_010_001,MSZP,3
Listas,2014EP,09_010_001,EGYÜTT-PM,2
Listas,2014EP,09_010_001,LMP,1
Listas,2014EP,09_010_001,A HAZA NEM ELADÓ,0
Listas,2014EP,09_010_001,SMS,0
Listas,2014EP,09_011_001,FIDESZ-KDNP,89
Listas,2014EP,09_011_001,MSZP,37
Listas,2014EP,09_011_001,JOBBIK,33
Listas,2014EP,09_011_001,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,09_011_001,LMP,6
Listas,2014EP,09_011_001,EGYÜTT-PM,5
Listas,2014EP,09_011_001,A HAZA NEM ELADÓ,1
Listas,2014EP,09_011_001,SMS,0
Listas,2014EP,09_011_002,FIDESZ-KDNP,97
Listas,2014EP,09_011_002,JOBBIK,31
Listas,2014EP,09_011_002,MSZP,25
Listas,2014EP,09_011_002,DEMOKRATIKUS KOALÍCIÓ,14
Listas,2014EP,09_011_002,EGYÜTT-PM,9
Listas,2014EP,09_011_002,LMP,8
Listas,2014EP,09_011_002,SMS,1
Listas,2014EP,09_011_002,A HAZA NEM ELADÓ,0
Listas,2014EP,09_011_003,FIDESZ-KDNP,48
Listas,2014EP,09_011_003,JOBBIK,33
Listas,2014EP,09_011_003,MSZP,20
Listas,2014EP,09_011_003,DEMOKRATIKUS KOALÍCIÓ,7
Listas,2014EP,09_011_003,EGYÜTT-PM,5
Listas,2014EP,09_011_003,A HAZA NEM ELADÓ,2
Listas,2014EP,09_011_003,LMP,1
Listas,2014EP,09_011_003,SMS,0
Listas,2014EP,09_011_004,FIDESZ-KDNP,64
Listas,2014EP,09_011_004,JOBBIK,30
Listas,2014EP,09_011_004,MSZP,15
Listas,2014EP,09_011_004,DEMOKRATIKUS KOALÍCIÓ,15
Listas,2014EP,09_011_004,EGYÜTT-PM,6
Listas,2014EP,09_011_004,LMP,4
Listas,2014EP,09_011_004,SMS,0
Listas,2014EP,09_011_004,A HAZA NEM ELADÓ,0
Listas,2014EP,09_011_005,FIDESZ-KDNP,53
Listas,2014EP,09_011_005,JOBBIK,43
Listas,2014EP,09_011_005,DEMOKRATIKUS KOALÍCIÓ,14
Listas,2014EP,09_011_005,MSZP,12
Listas,2014EP,09_011_005,EGYÜTT-PM,5
Listas,2014EP,09_011_005,LMP,2
Listas,2014EP,09_011_005,SMS,1
Listas,2014EP,09_011_005,A HAZA NEM ELADÓ,1
Listas,2014EP,09_012_001,FIDESZ-KDNP,87
Listas,2014EP,09_012_001,JOBBIK,31
Listas,2014EP,09_012_001,MSZP,17
Listas,2014EP,09_012_001,DEMOKRATIKUS KOALÍCIÓ,10
Listas,2014EP,09_012_001,EGYÜTT-PM,6
Listas,2014EP,09_012_001,SMS,2
Listas,2014EP,09_012_001,LMP,1
Listas,2014EP,09_012_001,A HAZA NEM ELADÓ,0
Listas,2014EP,09_012_002,FIDESZ-KDNP,48
Listas,2014EP,09_012_002,JOBBIK,46
Listas,2014EP,09_012_002,MSZP,14
Listas,2014EP,09_012_002,DEMOKRATIKUS KOALÍCIÓ,7
Listas,2014EP,09_012_002,EGYÜTT-PM,1
Listas,2014EP,09_012_002,A HAZA NEM ELADÓ,0
Listas,2014EP,09_012_002,LMP,0
Listas,2014EP,09_012_002,SMS,0
Listas,2014EP,09_012_003,FIDESZ-KDNP,41
Listas,2014EP,09_012_003,JOBBIK,41
Listas,2014EP,09_012_003,MSZP,10
Listas,2014EP,09_012_003,DEMOKRATIKUS KOALÍCIÓ,9
Listas,2014EP,09_012_003,EGYÜTT-PM,4
Listas,2014EP,09_012_003,A HAZA NEM ELADÓ,2
Listas,2014EP,09_012_003,LMP,1
Listas,2014EP,09_012_003,SMS,0
Listas,2014EP,09_013_001,FIDESZ-KDNP,96
Listas,2014EP,09_013_001,JOBBIK,29
Listas,2014EP,09_013_001,MSZP,12
Listas,2014EP,09_013_001,DEMOKRATIKUS KOALÍCIÓ,6
Listas,2014EP,09_013_001,LMP,6
Listas,2014EP,09_013_001,EGYÜTT-PM,2
Listas,2014EP,09_013_001,A HAZA NEM ELADÓ,0
Listas,2014EP,09_013_001,SMS,0
Listas,2014EP,09_014_001,FIDESZ-KDNP,201
Listas,2014EP,09_014_001,JOBBIK,79
Listas,2014EP,09_014_001,MSZP,33
Listas,2014EP,09_014_001,LMP,13
Listas,2014EP,09_014_001,DEMOKRATIKUS KOALÍCIÓ,13
Listas,2014EP,09_014_001,EGYÜTT-PM,12
Listas,2014EP,09_014_001,A HAZA NEM ELADÓ,7
Listas,2014EP,09_014_001,SMS,0
Listas,2014EP,09_014_002,FIDESZ-KDNP,140
Listas,2014EP,09_014_002,JOBBIK,62
Listas,2014EP,09_014_002,DEMOKRATIKUS KOALÍCIÓ,23
Listas,2014EP,09_014_002,LMP,17
Listas,2014EP,09_014_002,MSZP,15
Listas,2014EP,09_014_002,EGYÜTT-PM,14
Listas,2014EP,09_014_002,SMS,3
Listas,2014EP,09_014_002,A HAZA NEM ELADÓ,2
Listas,2014EP,09_015_001,FIDESZ-KDNP,58
Listas,2014EP,09_015_001,JOBBIK,23
Listas,2014EP,09_015_001,MSZP,6
