TIPUS,VALASZTAS,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2019EP,02_189_002,MUNKASPART,0
Listas,2019EP,02_190_001,MUNKASPART,0
Listas,2019EP,02_190_002,MUNKASPART,2
Listas,2019EP,02_191_001,MUNKASPART,0
Listas,2019EP,02_192_001,MUNKASPART,2
Listas,2019EP,02_193_001,MUNKASPART,2
Listas,2019EP,02_194_001,MUNKASPART,0
Listas,2019EP,02_195_001,MUNKASPART,1
Listas,2019EP,02_196_001,MUNKASPART,0
Listas,2019EP,02_196_002,MUNKASPART,0
Listas,2019EP,02_197_001,MUNKASPART,1
Listas,2019EP,02_198_001,MUNKASPART,0
Listas,2019EP,02_199_001,MUNKASPART,0
Listas,2019EP,02_200_001,MUNKASPART,1
Listas,2019EP,02_201_001,MUNKASPART,0
Listas,2019EP,02_202_001,MUNKASPART,1
Listas,2019EP,02_203_001,MUNKASPART,0
Listas,2019EP,02_204_001,MUNKASPART,1
Listas,2019EP,02_205_001,MUNKASPART,3
Listas,2019EP,02_206_001,MUNKASPART,1
Listas,2019EP,02_207_001,MUNKASPART,2
Listas,2019EP,02_208_001,MUNKASPART,0
Listas,2019EP,02_209_001,MUNKASPART,1
Listas,2019EP,02_210_001,MUNKASPART,2
Listas,2019EP,02_210_002,MUNKASPART,1
Listas,2019EP,02_211_001,MUNKASPART,0
Listas,2019EP,02_212_001,MUNKASPART,0
Listas,2019EP,02_213_001,MUNKASPART,2
Listas,2019EP,02_213_002,MUNKASPART,1
Listas,2019EP,02_214_001,MUNKASPART,1
Listas,2019EP,02_215_001,MUNKASPART,0
Listas,2019EP,02_216_001,MUNKASPART,0
Listas,2019EP,02_217_001,MUNKASPART,0
Listas,2019EP,02_217_002,MUNKASPART,1
Listas,2019EP,02_217_003,MUNKASPART,4
Listas,2019EP,02_217_004,MUNKASPART,1
Listas,2019EP,02_217_005,MUNKASPART,1
Listas,2019EP,02_217_006,MUNKASPART,4
Listas,2019EP,02_217_007,MUNKASPART,1
Listas,2019EP,02_217_008,MUNKASPART,1
Listas,2019EP,02_217_009,MUNKASPART,4
Listas,2019EP,02_217_010,MUNKASPART,4
Listas,2019EP,02_217_011,MUNKASPART,1
Listas,2019EP,02_217_012,MUNKASPART,3
Listas,2019EP,02_217_013,MUNKASPART,3
Listas,2019EP,02_217_014,MUNKASPART,2
Listas,2019EP,02_217_015,MUNKASPART,1
Listas,2019EP,02_217_016,MUNKASPART,1
Listas,2019EP,02_217_017,MUNKASPART,0
Listas,2019EP,02_217_018,MUNKASPART,1
Listas,2019EP,02_217_019,MUNKASPART,3
Listas,2019EP,02_217_020,MUNKASPART,4
Listas,2019EP,02_217_021,MUNKASPART,2
Listas,2019EP,02_217_022,MUNKASPART,5
Listas,2019EP,02_217_023,MUNKASPART,0
Listas,2019EP,02_217_024,MUNKASPART,1
Listas,2019EP,02_217_025,MUNKASPART,0
Listas,2019EP,02_217_026,MUNKASPART,2
Listas,2019EP,02_217_027,MUNKASPART,1
Listas,2019EP,02_217_028,MUNKASPART,4
Listas,2019EP,02_217_029,MUNKASPART,0
Listas,2019EP,02_217_030,MUNKASPART,0
Listas,2019EP,02_217_031,MUNKASPART,1
Listas,2019EP,02_217_032,MUNKASPART,0
Listas,2019EP,02_217_033,MUNKASPART,4
Listas,2019EP,02_217_034,MUNKASPART,0
Listas,2019EP,02_217_035,MUNKASPART,0
Listas,2019EP,02_217_036,MUNKASPART,2
Listas,2019EP,02_217_037,MUNKASPART,2
Listas,2019EP,02_217_038,MUNKASPART,2
Listas,2019EP,02_217_039,MUNKASPART,6
Listas,2019EP,02_217_040,MUNKASPART,0
Listas,2019EP,02_217_041,MUNKASPART,4
Listas,2019EP,02_217_042,MUNKASPART,1
Listas,2019EP,02_217_043,MUNKASPART,1
Listas,2019EP,02_217_044,MUNKASPART,2
Listas,2019EP,02_217_045,MUNKASPART,0
Listas,2019EP,02_217_046,MUNKASPART,1
Listas,2019EP,02_217_047,MUNKASPART,5
Listas,2019EP,02_217_048,MUNKASPART,1
Listas,2019EP,02_217_049,MUNKASPART,2
Listas,2019EP,02_217_050,MUNKASPART,0
Listas,2019EP,02_217_051,MUNKASPART,1
Listas,2019EP,02_217_052,MUNKASPART,1
Listas,2019EP,02_217_053,MUNKASPART,0
Listas,2019EP,02_217_054,MUNKASPART,2
Listas,2019EP,02_217_055,MUNKASPART,1
Listas,2019EP,02_217_056,MUNKASPART,0
Listas,2019EP,02_217_057,MUNKASPART,1
Listas,2019EP,02_217_058,MUNKASPART,2
Listas,2019EP,02_217_059,MUNKASPART,0
Listas,2019EP,02_217_060,MUNKASPART,0
Listas,2019EP,02_217_061,MUNKASPART,1
Listas,2019EP,02_217_062,MUNKASPART,2
Listas,2019EP,02_217_063,MUNKASPART,4
Listas,2019EP,02_217_064,MUNKASPART,0
Listas,2019EP,02_217_065,MUNKASPART,1
Listas,2019EP,02_217_066,MUNKASPART,0
Listas,2019EP,02_217_067,MUNKASPART,0
Listas,2019EP,02_217_068,MUNKASPART,0
Listas,2019EP,02_217_069,MUNKASPART,3
Listas,2019EP,02_217_070,MUNKASPART,0
Listas,2019EP,02_217_071,MUNKASPART,0
Listas,2019EP,02_217_072,MUNKASPART,1
Listas,2019EP,02_217_073,MUNKASPART,0
Listas,2019EP,02_217_074,MUNKASPART,0
Listas,2019EP,02_217_075,MUNKASPART,0
Listas,2019EP,02_217_076,MUNKASPART,1
Listas,2019EP,02_217_077,MUNKASPART,1
Listas,2019EP,02_217_078,MUNKASPART,1
Listas,2019EP,02_217_079,MUNKASPART,0
Listas,2019EP,02_217_080,MUNKASPART,1
Listas,2019EP,02_217_081,MUNKASPART,3
Listas,2019EP,02_217_082,MUNKASPART,0
Listas,2019EP,02_217_083,MUNKASPART,2
Listas,2019EP,02_217_084,MUNKASPART,0
Listas,2019EP,02_217_085,MUNKASPART,1
Listas,2019EP,02_217_086,MUNKASPART,1
Listas,2019EP,02_217_087,MUNKASPART,0
Listas,2019EP,02_217_088,MUNKASPART,1
Listas,2019EP,02_217_089,MUNKASPART,1
Listas,2019EP,02_217_090,MUNKASPART,1
Listas,2019EP,02_217_091,MUNKASPART,1
Listas,2019EP,02_217_092,MUNKASPART,1
Listas,2019EP,02_217_093,MUNKASPART,1
Listas,2019EP,02_217_094,MUNKASPART,5
Listas,2019EP,02_217_095,MUNKASPART,1
Listas,2019EP,02_217_096,MUNKASPART,3
Listas,2019EP,02_217_097,MUNKASPART,0
Listas,2019EP,02_217_098,MUNKASPART,0
Listas,2019EP,02_217_099,MUNKASPART,3
Listas,2019EP,02_217_100,MUNKASPART,0
Listas,2019EP,02_217_101,MUNKASPART,1
Listas,2019EP,02_217_102,MUNKASPART,3
Listas,2019EP,02_217_103,MUNKASPART,0
Listas,2019EP,02_217_104,MUNKASPART,0
Listas,2019EP,02_217_105,MUNKASPART,2
Listas,2019EP,02_217_106,MUNKASPART,0
Listas,2019EP,02_217_107,MUNKASPART,1
Listas,2019EP,02_217_108,MUNKASPART,1
Listas,2019EP,02_217_109,MUNKASPART,2
Listas,2019EP,02_217_110,MUNKASPART,1
Listas,2019EP,02_217_111,MUNKASPART,2
Listas,2019EP,02_217_112,MUNKASPART,0
Listas,2019EP,02_217_113,MUNKASPART,3
Listas,2019EP,02_217_114,MUNKASPART,2
Listas,2019EP,02_217_115,MUNKASPART,1
Listas,2019EP,02_217_116,MUNKASPART,0
Listas,2019EP,02_217_117,MUNKASPART,0
Listas,2019EP,02_217_118,MUNKASPART,1
Listas,2019EP,02_217_119,MUNKASPART,1
Listas,2019EP,02_217_120,MUNKASPART,1
Listas,2019EP,02_217_121,MUNKASPART,2
Listas,2019EP,02_217_122,MUNKASPART,1
Listas,2019EP,02_217_123,MUNKASPART,0
Listas,2019EP,02_217_124,MUNKASPART,0
Listas,2019EP,02_217_125,MUNKASPART,0
Listas,2019EP,02_217_126,MUNKASPART,1
Listas,2019EP,02_217_127,MUNKASPART,2
Listas,2019EP,02_217_128,MUNKASPART,1
Listas,2019EP,02_217_129,MUNKASPART,3
Listas,2019EP,02_217_130,MUNKASPART,4
Listas,2019EP,02_217_131,MUNKASPART,2
Listas,2019EP,02_217_132,MUNKASPART,0
Listas,2019EP,02_217_133,MUNKASPART,0
Listas,2019EP,02_217_134,MUNKASPART,2
Listas,2019EP,02_217_135,MUNKASPART,2
Listas,2019EP,02_217_136,MUNKASPART,1
Listas,2019EP,02_217_137,MUNKASPART,0
Listas,2019EP,02_217_138,MUNKASPART,0
Listas,2019EP,02_217_139,MUNKASPART,0
Listas,2019EP,02_217_140,MUNKASPART,0
Listas,2019EP,02_217_141,MUNKASPART,2
Listas,2019EP,02_217_142,MUNKASPART,4
Listas,2019EP,02_217_143,MUNKASPART,2
Listas,2019EP,02_217_144,MUNKASPART,1
Listas,2019EP,02_217_145,MUNKASPART,0
Listas,2019EP,02_217_146,MUNKASPART,3
Listas,2019EP,02_217_147,MUNKASPART,0
Listas,2019EP,02_217_148,MUNKASPART,0
Listas,2019EP,02_217_149,MUNKASPART,1
Listas,2019EP,02_218_001,MUNKASPART,0
Listas,2019EP,02_219_001,MUNKASPART,0
Listas,2019EP,02_220_001,MUNKASPART,1
Listas,2019EP,02_221_001,MUNKASPART,3
Listas,2019EP,02_221_002,MUNKASPART,0
Listas,2019EP,02_221_003,MUNKASPART,0
Listas,2019EP,02_222_001,MUNKASPART,0
Listas,2019EP,02_223_001,MUNKASPART,0
Listas,2019EP,02_224_001,MUNKASPART,0
Listas,2019EP,02_225_001,MUNKASPART,0
Listas,2019EP,02_226_001,MUNKASPART,0
Listas,2019EP,02_227_001,MUNKASPART,0
Listas,2019EP,02_228_001,MUNKASPART,2
Listas,2019EP,02_229_001,MUNKASPART,2
Listas,2019EP,02_230_001,MUNKASPART,1
Listas,2019EP,02_231_001,MUNKASPART,0
Listas,2019EP,02_231_002,MUNKASPART,2
Listas,2019EP,02_231_003,MUNKASPART,0
Listas,2019EP,02_231_004,MUNKASPART,0
Listas,2019EP,02_232_001,MUNKASPART,1
Listas,2019EP,02_233_001,MUNKASPART,0
Listas,2019EP,02_233_002,MUNKASPART,0
Listas,2019EP,02_233_003,MUNKASPART,4
Listas,2019EP,02_234_001,MUNKASPART,1
Listas,2019EP,02_234_002,MUNKASPART,5
Listas,2019EP,02_234_003,MUNKASPART,1
Listas,2019EP,02_234_004,MUNKASPART,1
Listas,2019EP,02_234_005,MUNKASPART,2
Listas,2019EP,02_234_006,MUNKASPART,2
Listas,2019EP,02_234_007,MUNKASPART,0
Listas,2019EP,02_234_008,MUNKASPART,3
Listas,2019EP,02_234_009,MUNKASPART,0
Listas,2019EP,02_235_001,MUNKASPART,0
Listas,2019EP,02_236_001,MUNKASPART,0
Listas,2019EP,02_237_001,MUNKASPART,0
Listas,2019EP,02_237_002,MUNKASPART,6
Listas,2019EP,02_238_001,MUNKASPART,1
Listas,2019EP,02_239_001,MUNKASPART,0
Listas,2019EP,02_240_001,MUNKASPART,2
Listas,2019EP,02_240_002,MUNKASPART,1
Listas,2019EP,02_241_001,MUNKASPART,0
Listas,2019EP,02_242_001,MUNKASPART,0
Listas,2019EP,02_243_001,MUNKASPART,1
Listas,2019EP,02_243_002,MUNKASPART,0
Listas,2019EP,02_244_001,MUNKASPART,3
Listas,2019EP,02_245_001,MUNKASPART,0
Listas,2019EP,02_246_001,MUNKASPART,1
Listas,2019EP,02_247_001,MUNKASPART,0
Listas,2019EP,02_247_002,MUNKASPART,0
Listas,2019EP,02_248_001,MUNKASPART,0
Listas,2019EP,02_249_001,MUNKASPART,1
Listas,2019EP,02_250_001,MUNKASPART,0
Listas,2019EP,02_251_001,MUNKASPART,0
Listas,2019EP,02_252_001,MUNKASPART,2
Listas,2019EP,02_252_002,MUNKASPART,0
Listas,2019EP,02_253_001,MUNKASPART,1
Listas,2019EP,02_254_001,MUNKASPART,0
Listas,2019EP,02_254_002,MUNKASPART,2
Listas,2019EP,02_255_001,MUNKASPART,1
Listas,2019EP,02_256_001,MUNKASPART,0
Listas,2019EP,02_257_001,MUNKASPART,0
Listas,2019EP,02_258_001,MUNKASPART,1
Listas,2019EP,02_259_001,MUNKASPART,0
Listas,2019EP,02_260_001,MUNKASPART,1
Listas,2019EP,02_260_002,MUNKASPART,0
Listas,2019EP,02_261_001,MUNKASPART,1
Listas,2019EP,02_261_002,MUNKASPART,1
Listas,2019EP,02_261_003,MUNKASPART,1
Listas,2019EP,02_261_004,MUNKASPART,3
Listas,2019EP,02_261_005,MUNKASPART,2
Listas,2019EP,02_261_006,MUNKASPART,2
Listas,2019EP,02_261_007,MUNKASPART,1
Listas,2019EP,02_261_008,MUNKASPART,0
Listas,2019EP,02_262_001,MUNKASPART,4
Listas,2019EP,02_263_001,MUNKASPART,4
Listas,2019EP,02_263_002,MUNKASPART,3
Listas,2019EP,02_263_003,MUNKASPART,3
Listas,2019EP,02_263_004,MUNKASPART,2
Listas,2019EP,02_263_005,MUNKASPART,2
Listas,2019EP,02_263_006,MUNKASPART,2
Listas,2019EP,02_263_007,MUNKASPART,1
Listas,2019EP,02_263_008,MUNKASPART,0
Listas,2019EP,02_263_009,MUNKASPART,1
Listas,2019EP,02_263_010,MUNKASPART,0
Listas,2019EP,02_263_011,MUNKASPART,1
Listas,2019EP,02_264_001,MUNKASPART,1
Listas,2019EP,02_265_001,MUNKASPART,0
Listas,2019EP,02_266_001,MUNKASPART,0
Listas,2019EP,02_267_001,MUNKASPART,1
Listas,2019EP,02_268_001,MUNKASPART,0
Listas,2019EP,02_269_001,MUNKASPART,1
Listas,2019EP,02_270_001,MUNKASPART,2
Listas,2019EP,02_271_001,MUNKASPART,0
Listas,2019EP,02_272_001,MUNKASPART,0
Listas,2019EP,02_273_001,MUNKASPART,1
Listas,2019EP,02_274_001,MUNKASPART,1
Listas,2019EP,02_275_001,MUNKASPART,1
Listas,2019EP,02_276_001,MUNKASPART,1
Listas,2019EP,02_277_001,MUNKASPART,1
Listas,2019EP,02_278_001,MUNKASPART,0
Listas,2019EP,02_279_001,MUNKASPART,0
Listas,2019EP,02_280_001,MUNKASPART,0
Listas,2019EP,02_281_001,MUNKASPART,0
Listas,2019EP,02_282_001,MUNKASPART,0
Listas,2019EP,02_283_001,MUNKASPART,0
Listas,2019EP,02_284_001,MUNKASPART,0
Listas,2019EP,02_284_002,MUNKASPART,1
Listas,2019EP,02_285_001,MUNKASPART,0
Listas,2019EP,02_286_001,MUNKASPART,0
Listas,2019EP,02_287_001,MUNKASPART,3
Listas,2019EP,02_288_001,MUNKASPART,1
Listas,2019EP,02_289_001,MUNKASPART,2
Listas,2019EP,02_290_001,MUNKASPART,0
Listas,2019EP,02_291_001,MUNKASPART,1
Listas,2019EP,02_292_001,MUNKASPART,3
Listas,2019EP,02_293_001,MUNKASPART,0
Listas,2019EP,02_294_001,MUNKASPART,5
Listas,2019EP,02_294_002,MUNKASPART,2
Listas,2019EP,02_295_001,MUNKASPART,0
Listas,2019EP,02_295_002,MUNKASPART,0
Listas,2019EP,02_295_003,MUNKASPART,3
Listas,2019EP,02_296_001,MUNKASPART,1
Listas,2019EP,02_297_001,MUNKASPART,1
Listas,2019EP,02_298_001,MUNKASPART,0
Listas,2019EP,02_299_001,MUNKASPART,0
Listas,2019EP,02_300_001,MUNKASPART,0
Listas,2019EP,02_301_001,MUNKASPART,1
Listas,2019EP,03_001_001,MUNKASPART,1
Listas,2019EP,03_001_002,MUNKASPART,2
Listas,2019EP,03_002_001,MUNKASPART,1
Listas,2019EP,03_002_002,MUNKASPART,2
Listas,2019EP,03_003_001,MUNKASPART,0
Listas,2019EP,03_003_002,MUNKASPART,1
Listas,2019EP,03_004_001,MUNKASPART,2
Listas,2019EP,03_004_002,MUNKASPART,1
Listas,2019EP,03_004_003,MUNKASPART,1
Listas,2019EP,03_004_004,MUNKASPART,1
Listas,2019EP,03_004_005,MUNKASPART,1
Listas,2019EP,03_004_006,MUNKASPART,1
Listas,2019EP,03_004_007,MUNKASPART,2
Listas,2019EP,03_004_008,MUNKASPART,3
Listas,2019EP,03_004_009,MUNKASPART,4
Listas,2019EP,03_004_010,MUNKASPART,3
Listas,2019EP,03_004_011,MUNKASPART,1
Listas,2019EP,03_004_012,MUNKASPART,2
Listas,2019EP,03_004_013,MUNKASPART,0
Listas,2019EP,03_004_014,MUNKASPART,1
Listas,2019EP,03_004_015,MUNKASPART,4
Listas,2019EP,03_004_016,MUNKASPART,0
Listas,2019EP,03_004_017,MUNKASPART,1
Listas,2019EP,03_004_018,MUNKASPART,3
Listas,2019EP,03_004_019,MUNKASPART,1
Listas,2019EP,03_004_020,MUNKASPART,5
Listas,2019EP,03_004_021,MUNKASPART,0
Listas,2019EP,03_004_022,MUNKASPART,4
Listas,2019EP,03_004_023,MUNKASPART,3
Listas,2019EP,03_004_024,MUNKASPART,1
Listas,2019EP,03_004_025,MUNKASPART,2
Listas,2019EP,03_004_026,MUNKASPART,6
Listas,2019EP,03_004_027,MUNKASPART,1
Listas,2019EP,03_004_028,MUNKASPART,1
Listas,2019EP,03_004_029,MUNKASPART,0
Listas,2019EP,03_004_030,MUNKASPART,0
Listas,2019EP,03_004_031,MUNKASPART,0
Listas,2019EP,03_004_032,MUNKASPART,0
Listas,2019EP,03_005_001,MUNKASPART,3
Listas,2019EP,03_005_002,MUNKASPART,3
Listas,2019EP,03_005_003,MUNKASPART,0
Listas,2019EP,03_006_001,MUNKASPART,2
Listas,2019EP,03_006_002,MUNKASPART,0
Listas,2019EP,03_007_001,MUNKASPART,0
Listas,2019EP,03_007_002,MUNKASPART,0
Listas,2019EP,03_007_003,MUNKASPART,4
Listas,2019EP,03_007_004,MUNKASPART,0
Listas,2019EP,03_007_005,MUNKASPART,2
Listas,2019EP,03_007_006,MUNKASPART,3
Listas,2019EP,03_008_001,MUNKASPART,3
Listas,2019EP,03_008_002,MUNKASPART,3
Listas,2019EP,03_009_001,MUNKASPART,1
Listas,2019EP,03_010_001,MUNKASPART,1
Listas,2019EP,03_011_001,MUNKASPART,1
Listas,2019EP,03_012_001,MUNKASPART,0
Listas,2019EP,03_012_002,MUNKASPART,1
Listas,2019EP,03_013_001,MUNKASPART,0
Listas,2019EP,03_013_002,MUNKASPART,0
Listas,2019EP,03_014_001,MUNKASPART,2
Listas,2019EP,03_015_001,MUNKASPART,0
Listas,2019EP,03_015_002,MUNKASPART,3
Listas,2019EP,03_016_001,MUNKASPART,1
Listas,2019EP,03_016_002,MUNKASPART,3
Listas,2019EP,03_016_003,MUNKASPART,1
Listas,2019EP,03_017_001,MUNKASPART,1
Listas,2019EP,03_018_001,MUNKASPART,0
Listas,2019EP,03_018_002,MUNKASPART,2
Listas,2019EP,03_018_003,MUNKASPART,0
Listas,2019EP,03_019_001,MUNKASPART,3
Listas,2019EP,03_019_002,MUNKASPART,2
Listas,2019EP,03_020_001,MUNKASPART,1
Listas,2019EP,03_020_002,MUNKASPART,0
Listas,2019EP,03_021_001,MUNKASPART,1
Listas,2019EP,03_021_002,MUNKASPART,0
Listas,2019EP,03_022_001,MUNKASPART,1
Listas,2019EP,03_023_001,MUNKASPART,2
Listas,2019EP,03_023_002,MUNKASPART,1
Listas,2019EP,03_024_001,MUNKASPART,2
Listas,2019EP,03_024_002,MUNKASPART,2
Listas,2019EP,03_024_003,MUNKASPART,0
Listas,2019EP,03_025_001,MUNKASPART,0
Listas,2019EP,03_026_001,MUNKASPART,0
Listas,2019EP,03_026_002,MUNKASPART,1
Listas,2019EP,03_027_001,MUNKASPART,4
Listas,2019EP,03_028_001,MUNKASPART,0
Listas,2019EP,03_028_002,MUNKASPART,0
Listas,2019EP,03_028_003,MUNKASPART,0
Listas,2019EP,03_029_001,MUNKASPART,2
Listas,2019EP,03_030_001,MUNKASPART,0
Listas,2019EP,03_031_001,MUNKASPART,1
Listas,2019EP,03_031_002,MUNKASPART,1
Listas,2019EP,03_031_003,MUNKASPART,0
Listas,2019EP,03_031_004,MUNKASPART,2
Listas,2019EP,03_032_001,MUNKASPART,0
Listas,2019EP,03_032_002,MUNKASPART,2
Listas,2019EP,03_032_003,MUNKASPART,0
Listas,2019EP,03_033_001,MUNKASPART,0
Listas,2019EP,03_033_002,MUNKASPART,1
Listas,2019EP,03_034_001,MUNKASPART,1
Listas,2019EP,03_035_001,MUNKASPART,3
Listas,2019EP,03_035_002,MUNKASPART,1
Listas,2019EP,03_036_001,MUNKASPART,5
Listas,2019EP,03_037_001,MUNKASPART,3
Listas,2019EP,03_037_002,MUNKASPART,2
Listas,2019EP,03_038_001,MUNKASPART,1
Listas,2019EP,03_038_002,MUNKASPART,3
Listas,2019EP,03_039_001,MUNKASPART,1
Listas,2019EP,03_040_001,MUNKASPART,1
Listas,2019EP,03_041_001,MUNKASPART,0
Listas,2019EP,03_041_002,MUNKASPART,2
Listas,2019EP,03_042_001,MUNKASPART,0
Listas,2019EP,03_042_002,MUNKASPART,1
Listas,2019EP,03_043_001,MUNKASPART,4
Listas,2019EP,03_044_001,MUNKASPART,1
Listas,2019EP,03_045_001,MUNKASPART,0
Listas,2019EP,03_045_002,MUNKASPART,0
Listas,2019EP,03_045_003,MUNKASPART,3
Listas,2019EP,03_046_001,MUNKASPART,0
Listas,2019EP,03_047_001,MUNKASPART,4
Listas,2019EP,03_047_002,MUNKASPART,0
Listas,2019EP,03_047_003,MUNKASPART,3
Listas,2019EP,03_047_004,MUNKASPART,0
Listas,2019EP,03_047_005,MUNKASPART,0
Listas,2019EP,03_048_001,MUNKASPART,0
Listas,2019EP,03_048_002,MUNKASPART,2
Listas,2019EP,03_048_003,MUNKASPART,1
Listas,2019EP,03_049_001,MUNKASPART,1
Listas,2019EP,03_049_002,MUNKASPART,0
Listas,2019EP,03_050_001,MUNKASPART,0
Listas,2019EP,03_050_002,MUNKASPART,1
Listas,2019EP,03_050_003,MUNKASPART,0
Listas,2019EP,03_050_004,MUNKASPART,1
Listas,2019EP,03_051_001,MUNKASPART,0
Listas,2019EP,03_052_001,MUNKASPART,2
Listas,2019EP,03_052_002,MUNKASPART,1
Listas,2019EP,03_052_003,MUNKASPART,1
Listas,2019EP,03_052_004,MUNKASPART,0
Listas,2019EP,03_052_005,MUNKASPART,1
Listas,2019EP,03_052_006,MUNKASPART,0
Listas,2019EP,03_053_001,MUNKASPART,0
Listas,2019EP,03_053_002,MUNKASPART,3
Listas,2019EP,03_054_001,MUNKASPART,2
Listas,2019EP,03_054_002,MUNKASPART,1
Listas,2019EP,03_054_003,MUNKASPART,1
Listas,2019EP,03_054_004,MUNKASPART,0
Listas,2019EP,03_054_005,MUNKASPART,2
Listas,2019EP,03_054_006,MUNKASPART,2
Listas,2019EP,03_054_007,MUNKASPART,0
Listas,2019EP,03_054_008,MUNKASPART,3
Listas,2019EP,03_055_001,MUNKASPART,1
Listas,2019EP,03_055_002,MUNKASPART,5
Listas,2019EP,03_056_001,MUNKASPART,2
Listas,2019EP,03_056_002,MUNKASPART,1
Listas,2019EP,03_056_003,MUNKASPART,1
Listas,2019EP,03_056_004,MUNKASPART,1
Listas,2019EP,03_056_005,MUNKASPART,3
Listas,2019EP,03_056_006,MUNKASPART,4
Listas,2019EP,03_056_007,MUNKASPART,0
Listas,2019EP,03_056_008,MUNKASPART,1
Listas,2019EP,03_056_009,MUNKASPART,0
Listas,2019EP,03_056_010,MUNKASPART,0
Listas,2019EP,03_056_011,MUNKASPART,0
Listas,2019EP,03_056_012,MUNKASPART,0
Listas,2019EP,03_056_013,MUNKASPART,1
Listas,2019EP,03_056_014,MUNKASPART,0
Listas,2019EP,03_056_015,MUNKASPART,0
Listas,2019EP,03_056_016,MUNKASPART,1
Listas,2019EP,03_056_017,MUNKASPART,3
Listas,2019EP,03_057_001,MUNKASPART,0
Listas,2019EP,03_058_001,MUNKASPART,0
Listas,2019EP,03_058_002,MUNKASPART,2
Listas,2019EP,03_059_001,MUNKASPART,3
Listas,2019EP,03_059_002,MUNKASPART,2
Listas,2019EP,03_059_003,MUNKASPART,2
Listas,2019EP,03_059_004,MUNKASPART,1
Listas,2019EP,03_059_005,MUNKASPART,3
Listas,2019EP,03_059_006,MUNKASPART,1
Listas,2019EP,03_059_007,MUNKASPART,0
Listas,2019EP,03_059_008,MUNKASPART,3
Listas,2019EP,03_060_001,MUNKASPART,2
Listas,2019EP,03_060_002,MUNKASPART,0
Listas,2019EP,03_060_003,MUNKASPART,1
Listas,2019EP,03_060_004,MUNKASPART,0
Listas,2019EP,03_060_005,MUNKASPART,0
Listas,2019EP,03_060_006,MUNKASPART,0
Listas,2019EP,03_060_007,MUNKASPART,1
Listas,2019EP,03_060_008,MUNKASPART,1
Listas,2019EP,03_060_009,MUNKASPART,1
Listas,2019EP,03_060_010,MUNKASPART,2
Listas,2019EP,03_060_011,MUNKASPART,2
Listas,2019EP,03_060_012,MUNKASPART,2
Listas,2019EP,03_060_013,MUNKASPART,0
Listas,2019EP,03_060_014,MUNKASPART,0
Listas,2019EP,03_060_015,MUNKASPART,3
Listas,2019EP,03_060_016,MUNKASPART,1
Listas,2019EP,03_060_017,MUNKASPART,0
Listas,2019EP,03_060_018,MUNKASPART,3
Listas,2019EP,03_060_019,MUNKASPART,0
Listas,2019EP,03_060_020,MUNKASPART,2
Listas,2019EP,03_060_021,MUNKASPART,4
Listas,2019EP,03_060_022,MUNKASPART,4
Listas,2019EP,03_060_023,MUNKASPART,3
Listas,2019EP,03_060_024,MUNKASPART,3
Listas,2019EP,03_060_025,MUNKASPART,0
Listas,2019EP,03_060_026,MUNKASPART,1
Listas,2019EP,03_060_027,MUNKASPART,2
Listas,2019EP,03_060_028,MUNKASPART,1
Listas,2019EP,03_060_029,MUNKASPART,2
Listas,2019EP,03_060_030,MUNKASPART,0
Listas,2019EP,03_060_031,MUNKASPART,0
Listas,2019EP,03_060_032,MUNKASPART,1
Listas,2019EP,03_060_033,MUNKASPART,1
Listas,2019EP,03_060_034,MUNKASPART,2
Listas,2019EP,03_060_035,MUNKASPART,2
Listas,2019EP,03_060_036,MUNKASPART,0
Listas,2019EP,03_060_037,MUNKASPART,2
Listas,2019EP,03_060_038,MUNKASPART,2
Listas,2019EP,03_060_039,MUNKASPART,3
Listas,2019EP,03_060_040,MUNKASPART,0
Listas,2019EP,03_060_041,MUNKASPART,0
Listas,2019EP,03_060_042,MUNKASPART,0
Listas,2019EP,03_060_043,MUNKASPART,2
Listas,2019EP,03_060_044,MUNKASPART,1
Listas,2019EP,03_060_045,MUNKASPART,0
Listas,2019EP,03_060_046,MUNKASPART,0
Listas,2019EP,03_060_047,MUNKASPART,2
Listas,2019EP,03_060_048,MUNKASPART,0
Listas,2019EP,03_060_049,MUNKASPART,2
Listas,2019EP,03_060_050,MUNKASPART,0
Listas,2019EP,03_060_051,MUNKASPART,1
Listas,2019EP,03_060_052,MUNKASPART,3
Listas,2019EP,03_060_053,MUNKASPART,2
Listas,2019EP,03_060_054,MUNKASPART,1
Listas,2019EP,03_060_055,MUNKASPART,1
Listas,2019EP,03_060_056,MUNKASPART,0
Listas,2019EP,03_060_057,MUNKASPART,0
Listas,2019EP,03_060_058,MUNKASPART,1
Listas,2019EP,03_060_059,MUNKASPART,0
Listas,2019EP,03_060_060,MUNKASPART,0
Listas,2019EP,03_060_061,MUNKASPART,1
Listas,2019EP,03_060_062,MUNKASPART,2
Listas,2019EP,03_060_063,MUNKASPART,2
Listas,2019EP,03_060_064,MUNKASPART,2
Listas,2019EP,03_060_065,MUNKASPART,4
Listas,2019EP,03_060_066,MUNKASPART,1
Listas,2019EP,03_060_067,MUNKASPART,4
Listas,2019EP,03_060_068,MUNKASPART,1
Listas,2019EP,03_060_069,MUNKASPART,0
Listas,2019EP,03_060_070,MUNKASPART,5
Listas,2019EP,03_060_071,MUNKASPART,0
